,country,year,d_sb,preds,preds_proba
387,Romania,2019,0,0,0.0034638692768943664
388,Romania,2020,0,0,0.002642114703170661
389,Romania,2021,0,0,0.002561385075439167
390,Romania,2022,0,0,0.06729545198550008
391,Romania,2023,0,0,0.0782834213851611
392,Russia (Soviet Union),2017,1,1,0.9970265840777525
393,Russia (Soviet Union),2018,1,1,0.9970265840777525
394,Russia (Soviet Union),2019,1,1,0.9970265840777525
395,Russia (Soviet Union),2020,1,1,0.9970265840777525
396,Russia (Soviet Union),2021,1,1,0.9970265840777525
397,Russia (Soviet Union),2022,1,1,0.920798461801343
398,Russia (Soviet Union),2023,1,1,0.8275226257919273
399,Estonia,2017,0,0,0.0021406158972763706
400,Estonia,2018,0,0,0.0021406158972763706
401,Estonia,2019,0,0,0.002161114747203194
402,Estonia,2020,0,0,0.0021416522999950817
403,Estonia,2021,0,0,0.002161114747203194
404,Estonia,2022,0,0,0.03241907798628581
405,Estonia,2023,0,0,0.05302531133218991
406,Latvia,2017,0,0,0.002409851934874932
407,Latvia,2018,0,0,0.002409851934874932
408,Latvia,2019,0,0,0.002442788383996352
409,Latvia,2020,0,0,0.002442788383996352
410,Latvia,2021,0,0,0.002442788383996352
411,Latvia,2022,0,0,0.04554113498512007
412,Latvia,2023,0,0,0.21056601990692067
413,Lithuania,2017,0,0,0.0022056389971904554
414,Lithuania,2018,0,0,0.0022056389971904554
415,Lithuania,2019,0,0,0.0022056389971904554
416,Lithuania,2020,0,0,0.0022056389971904554
417,Lithuania,2021,0,0,0.0022056389971904554
418,Lithuania,2022,0,0,0.18208765933450635
419,Lithuania,2023,0,0,0.18852361698333242
420,Ukraine,2017,1,1,0.7868043692529088
421,Ukraine,2018,1,1,0.6651472475145052
422,Ukraine,2019,1,1,0.6687108494735682
423,Ukraine,2020,1,1,0.6270954213176482
424,Ukraine,2021,1,1,0.6094095888745084
425,Ukraine,2022,1,1,0.6426270993359087
426,Ukraine,2023,0,1,0.6530212543630877
427,Belarus,2017,0,0,0.002211959331993549
428,Belarus,2018,0,0,0.0022022116982316447
429,Belarus,2019,0,0,0.0022022116982316447
430,Belarus,2020,0,0,0.0022022116982316447
431,Belarus,2021,0,0,0.0022022116982316447
432,Belarus,2022,0,0,0.4029875612570953
433,Belarus,2023,0,0,0.39829591069403664
434,Armenia,2017,0,1,0.6414365650695545
435,Armenia,2018,1,1,0.5785929713091446
436,Armenia,2019,1,1,0.5811733559098788
437,Armenia,2020,1,1,0.6029218070008613
438,Armenia,2021,1,1,0.7063793680928767
439,Armenia,2022,1,1,0.7096573882515904
440,Armenia,2023,1,1,0.7097401283811752
441,Georgia,2017,0,0,0.07828930998219785
442,Georgia,2018,0,0,0.12896278566404656
443,Georgia,2019,0,0,0.08272900246073675
444,Georgia,2020,0,0,0.0823202910693664
445,Georgia,2021,0,0,0.08272900246073675
446,Georgia,2022,0,0,0.11077298577584138
447,Georgia,2023,0,0,0.1119586059553478
448,Azerbaijan,2017,1,1,0.9549695261726745
449,Azerbaijan,2018,1,1,0.9475171443399635
450,Azerbaijan,2019,1,1,0.9476836563882995
451,Azerbaijan,2020,1,1,0.9476836563882995
452,Azerbaijan,2021,1,1,0.9476836563882995
453,Azerbaijan,2022,1,1,0.9477262997177515
454,Azerbaijan,2023,1,1,0.946441778202016
455,Finland,2017,0,0,0.0022589430459284137
456,Finland,2018,0,0,0.0022589430459284137
457,Finland,2019,0,0,0.002272248240675599
458,Finland,2020,0,0,0.002272248240675599
459,Finland,2021,0,0,0.002272248240675599
460,Finland,2022,0,0,0.14337255503966806
461,Finland,2023,0,0,0.252208043429908
462,Sweden,2017,0,0,0.001937834336079802
463,Sweden,2018,0,0,0.001937834336079802
464,Sweden,2019,0,0,0.001937834336079802
465,Sweden,2020,0,0,0.001937834336079802
466,Sweden,2021,0,0,0.001937834336079802
467,Sweden,2022,0,0,0.18718646954844437
468,Sweden,2023,0,0,0.29006094685420847
469,Norway,2017,0,0,0.0024434746433232247
470,Norway,2018,0,0,0.0024434746433232247
471,Norway,2019,0,0,0.0024434746433232247
472,Norway,2020,0,0,0.0024434746433232247
473,Norway,2021,0,0,0.0024434746433232247
474,Norway,2022,0,0,0.2494424415635732
475,Norway,2023,0,0,0.25686915012050904
476,Denmark,2017,0,0,0.0037492190731143985
477,Denmark,2018,0,0,0.005895452181880946
478,Denmark,2019,0,0,0.003774375596366469
479,Denmark,2020,0,0,0.004421576821602376
480,Denmark,2021,0,0,0.004395878877268858
481,Denmark,2022,0,0,0.06612807681503476
482,Denmark,2023,0,0,0.07329024668975143
483,Iceland,2017,0,0,0.0031219780909211505
484,Iceland,2018,0,0,0.003764238848788842
485,Iceland,2019,0,0,0.003764238848788842
486,Iceland,2020,0,0,0.0063920682432717915
487,Iceland,2021,0,0,0.003764238848788842
488,Iceland,2022,0,0,0.35886097267611355
489,Iceland,2023,0,0,0.36655566777306886
490,Cabo Verde,2017,0,0,0.06763230175035805
491,Cabo Verde,2018,0,0,0.08389218335860164
492,Cabo Verde,2019,0,0,0.08113298902412316
493,Cabo Verde,2020,0,0,0.08149681825706252
494,Cabo Verde,2021,0,0,0.08017808496595874
495,Cabo Verde,2022,0,0,0.10510816702052363
496,Cabo Verde,2023,0,0,0.13577185967090538
497,Guinea-Bissau,2017,0,0,0.017138562494229716
498,Guinea-Bissau,2018,0,0,0.02114433992752148
499,Guinea-Bissau,2019,0,0,0.01792978533449842
500,Guinea-Bissau,2020,0,0,0.22412440417300972
501,Guinea-Bissau,2021,0,0,0.1389113006807105
502,Guinea-Bissau,2022,0,0,0.07283234890785521
503,Guinea-Bissau,2023,0,0,0.10976938048994098
504,Equatorial Guinea,2017,0,0,0.04353602480330824
505,Equatorial Guinea,2018,0,0,0.050998589528134804
506,Equatorial Guinea,2019,0,0,0.0632445871046811
507,Equatorial Guinea,2020,0,0,0.09329249578987353
508,Equatorial Guinea,2021,0,0,0.0642996557431717
509,Equatorial Guinea,2022,0,0,0.09088295611756164
510,Equatorial Guinea,2023,0,0,0.14253928410055966
511,Gambia,2017,0,0,0.030289274429124532
512,Gambia,2018,0,0,0.0049105299949977815
513,Gambia,2019,0,0,0.005078364678753865
514,Gambia,2020,0,0,0.031229195408173854
515,Gambia,2021,0,0,0.02959205042721952
516,Gambia,2022,0,0,0.14229544398981045
517,Gambia,2023,0,0,0.1873991542263172
518,Mali,2017,1,1,0.9495924062116089
519,Mali,2018,1,1,0.9495924062116089
520,Mali,2019,1,1,0.9308592379959504
521,Mali,2020,1,1,0.9492676849436898
522,Mali,2021,1,1,0.9481610202532101
523,Mali,2022,1,1,0.9266409869201249
524,Mali,2023,1,1,0.9008297394883994
525,Senegal,2017,0,0,0.061205747260660553
526,Senegal,2018,0,0,0.059776644458581586
527,Senegal,2019,0,0,0.061205747260660553
528,Senegal,2020,0,0,0.06570157256573442
529,Senegal,2021,0,0,0.06570157256573442
530,Senegal,2022,0,0,0.05743720859501843
531,Senegal,2023,0,0,0.05918882884374851
532,Benin,2017,0,0,0.0047757859347437375
533,Benin,2018,0,0,0.004832234465273451
534,Benin,2019,0,0,0.004842178900068722
535,Benin,2020,1,0,0.00646434254606015
536,Benin,2021,1,0,0.12623378982414252
537,Benin,2022,1,0,0.14178906647946984
538,Benin,2023,1,0,0.17404805046172062
539,Mauritania,2017,0,0,0.11853642349917089
540,Mauritania,2018,0,0,0.08821863955950918
541,Mauritania,2019,0,0,0.08527691183470708
542,Mauritania,2020,0,0,0.24776662779865738
543,Mauritania,2021,0,0,0.2544749232729745
544,Mauritania,2022,0,0,0.12165436633941629
545,Mauritania,2023,1,0,0.12328907830833773
546,Niger,2017,1,1,0.7444784760952798
547,Niger,2018,1,1,0.7664757143963916
548,Niger,2019,1,1,0.5951849423565821
549,Niger,2020,1,1,0.5961092669381683
550,Niger,2021,1,1,0.64852606510386
551,Niger,2022,1,1,0.678316202249872
552,Niger,2023,1,1,0.6720647403495409
553,Ivory Coast,2017,0,0,0.15442945420479232
554,Ivory Coast,2018,0,0,0.1380079755533277
555,Ivory Coast,2019,0,0,0.17715915015324954
556,Ivory Coast,2020,0,0,0.17789461040642965
557,Ivory Coast,2021,0,0,0.19105076331791243
558,Ivory Coast,2022,0,0,0.26013055813561126
559,Ivory Coast,2023,0,0,0.26908380467802384
560,Guinea,2017,0,0,0.04970085833797782
561,Guinea,2018,0,0,0.04792698982355009
562,Guinea,2019,0,0,0.0501561402316225
563,Guinea,2020,0,0,0.05580360487399489
564,Guinea,2021,0,0,0.0653425218546475
565,Guinea,2022,0,0,0.21861069766906405
566,Guinea,2023,0,0,0.23095086021753924
567,Burkina Faso,2017,1,0,0.0016420541054615997
568,Burkina Faso,2018,1,0,0.003535656604594982
569,Burkina Faso,2019,1,0,0.003535656604594982
570,Burkina Faso,2020,1,0,0.003535656604594982
571,Burkina Faso,2021,1,0,0.007389221151801151
572,Burkina Faso,2022,1,0,0.09012713066793569
573,Burkina Faso,2023,1,0,0.10300966787862119
574,Liberia,2017,0,0,0.06443267638462251
575,Liberia,2018,0,0,0.06343197904726552
576,Liberia,2019,0,0,0.06753134167311722
577,Liberia,2020,0,0,0.07414196789649609
578,Liberia,2021,0,0,0.08594334883105821
579,Liberia,2022,0,0,0.10918476070823142
580,Liberia,2023,0,0,0.19391595598971095
581,Sierra Leone,2017,0,0,0.05634376204361356
582,Sierra Leone,2018,0,0,0.04974356122223441
583,Sierra Leone,2019,0,0,0.056023731303041516
