,country,year,d_osv,preds,preds_proba
290,Slovakia,2020,0,0,0.003710567589202977
291,Slovakia,2021,0,0,0.0026949838328810235
292,Slovakia,2022,0,0,0.0027423157481831313
293,Slovakia,2023,0,0,0.004000496194283977
294,Italy,2017,0,0,0.0033609987182803927
295,Italy,2018,0,0,0.0033710189352853044
296,Italy,2019,0,0,0.0027063615860839665
297,Italy,2020,0,0,0.002727486974990271
298,Italy,2021,0,0,0.0035505601314059325
299,Italy,2022,0,0,0.003423068122781489
300,Italy,2023,0,0,0.0026590296707818583
301,Malta,2017,0,0,0.22396906019322904
302,Malta,2018,0,0,0.20053588484378937
303,Malta,2019,0,0,0.2009326138101436
304,Malta,2020,0,0,0.12463565708159347
305,Malta,2021,0,0,0.12939172571060817
306,Malta,2022,0,0,0.14158873308620554
307,Malta,2023,0,0,0.1412172620609455
308,Albania,2017,0,0,0.0027211903592768267
309,Albania,2018,0,0,0.0027211903592768267
310,Albania,2019,0,0,0.008277394226394558
311,Albania,2020,0,0,0.008277394226394558
312,Albania,2021,0,0,0.005127303087798759
313,Albania,2022,0,0,0.00901577835022431
314,Albania,2023,0,0,0.012606634312911758
315,Serbia,2017,0,0,0.008209605977983174
316,Serbia,2018,0,0,0.028342042154407474
317,Serbia,2019,0,0,0.07727194666584158
318,Serbia,2020,0,0,0.09116862903438032
319,Serbia,2021,0,0,0.0894958325616879
320,Serbia,2022,0,0,0.09547880176908374
321,Serbia,2023,0,0,0.07167105712548728
322,Montenegro,2017,0,0,0.01317955138728109
323,Montenegro,2018,0,0,0.010133481673779216
324,Montenegro,2019,0,0,0.008804342695927787
325,Montenegro,2020,0,0,0.06848352662331861
326,Montenegro,2021,0,0,0.07374267399718963
327,Montenegro,2022,0,0,0.1331174299799016
328,Montenegro,2023,0,0,0.02982426181997669
329,North Macedonia,2017,0,0,0.08356253784854
330,North Macedonia,2018,0,0,0.1522489720748163
331,North Macedonia,2019,0,0,0.03811550831617944
332,North Macedonia,2020,0,0,0.007890302092828146
333,North Macedonia,2021,0,0,0.007890302092828146
334,North Macedonia,2022,0,0,0.04685840171750173
335,North Macedonia,2023,0,0,0.04775817897354375
336,Croatia,2017,0,0,0.002660257674171148
337,Croatia,2018,0,0,0.002660257674171148
338,Croatia,2019,0,0,0.002660257674171148
339,Croatia,2020,0,0,0.002660257674171148
340,Croatia,2021,0,0,0.0031101458697531366
