,country,year,d_sb,preds,preds_proba
429,Belarus,2019,0,0,0.043722464850783425
430,Belarus,2020,0,0,0.04106759759414627
431,Belarus,2021,0,0,0.03738028195992798
432,Belarus,2022,0,0,0.033081925449182085
433,Belarus,2023,0,0,0.033966881201394475
434,Armenia,2017,0,1,0.6115737814299762
435,Armenia,2018,1,1,0.5620320620873718
436,Armenia,2019,1,1,0.5145315353279956
437,Armenia,2020,1,0,0.45714461300744474
438,Armenia,2021,1,0,0.44924146649810354
439,Armenia,2022,1,0,0.42382532659081323
440,Armenia,2023,1,0,0.3875359952240483
441,Georgia,2017,0,0,0.03958333333333333
442,Georgia,2018,0,0,0.04445058997050147
443,Georgia,2019,0,0,0.04939159292035398
444,Georgia,2020,0,0,0.049649705014749246
445,Georgia,2021,0,0,0.05739306784660765
446,Georgia,2022,0,0,0.05252581120943952
447,Georgia,2023,0,0,0.05330014749262537
448,Azerbaijan,2017,1,1,0.8508867116168
449,Azerbaijan,2018,1,1,0.7368292597274897
450,Azerbaijan,2019,1,1,0.6843710493046774
451,Azerbaijan,2020,1,1,0.6634148054502036
452,Azerbaijan,2021,1,1,0.6313351594325044
453,Azerbaijan,2022,1,1,0.5545915858968956
454,Azerbaijan,2023,1,0,0.44981850745125085
455,Finland,2017,0,0,0.004424778761061947
456,Finland,2018,0,0,0.004424778761061947
457,Finland,2019,0,0,0.00663716814159292
458,Finland,2020,0,0,0.0022123893805309734
459,Finland,2021,0,0,0.0022123893805309734
460,Finland,2022,0,0,0.0
461,Finland,2023,0,0,0.0036873156342182886
462,Sweden,2017,0,0,0.0
463,Sweden,2018,0,0,0.0018436578171091445
464,Sweden,2019,0,0,0.0
465,Sweden,2020,0,0,0.0
466,Sweden,2021,0,0,0.0
467,Sweden,2022,0,0,0.00663716814159292
468,Sweden,2023,0,0,0.0022123893805309734
469,Norway,2017,0,0,0.0
470,Norway,2018,0,0,0.0
471,Norway,2019,0,0,0.0
472,Norway,2020,0,0,0.0
473,Norway,2021,0,0,0.0
474,Norway,2022,0,0,0.0022123893805309734
475,Norway,2023,0,0,0.0
476,Denmark,2017,0,0,0.015572763028515242
477,Denmark,2018,0,0,0.01500386290209299
478,Denmark,2019,0,0,0.001966568338249754
479,Denmark,2020,0,0,0.004178957718780727
480,Denmark,2021,0,0,0.004178957718780727
481,Denmark,2022,0,0,0.004178957718780727
482,Denmark,2023,0,0,0.0036258603736479844
483,Iceland,2017,0,0,0.0
484,Iceland,2018,0,0,0.007743362831858407
485,Iceland,2019,0,0,0.012905604719764012
486,Iceland,2020,0,0,0.010693215339233038
487,Iceland,2021,0,0,0.008849557522123894
488,Iceland,2022,0,0,0.015486725663716812
489,Iceland,2023,0,0,0.014749262536873156
490,Cabo Verde,2017,0,0,0.002581120943952802
491,Cabo Verde,2018,0,0,0.013827433628318586
492,Cabo Verde,2019,0,0,0.037294563843236414
493,Cabo Verde,2020,0,0,0.05023528585475489
494,Cabo Verde,2021,0,0,0.06096186262115466
495,Cabo Verde,2022,0,0,0.058380741677201864
496,Cabo Verde,2023,0,0,0.06896860514117152
497,Guinea-Bissau,2017,0,0,0.010213864306784661
498,Guinea-Bissau,2018,0,0,0.010877581120943952
499,Guinea-Bissau,2019,0,0,0.025258112094395282
500,Guinea-Bissau,2020,0,0,0.03300147492625369
501,Guinea-Bissau,2021,0,0,0.03880899705014749
502,Guinea-Bissau,2022,0,0,0.055401917404129794
503,Guinea-Bissau,2023,0,0,0.06535766961651918
504,Equatorial Guinea,2017,0,0,0.03893805309734514
505,Equatorial Guinea,2018,0,0,0.06325326590813317
506,Equatorial Guinea,2019,0,0,0.07557943531394859
507,Equatorial Guinea,2020,0,0,0.07011167298777918
508,Equatorial Guinea,2021,0,0,0.0627370417193426
509,Equatorial Guinea,2022,0,0,0.05543615676359039
510,Equatorial Guinea,2023,0,0,0.08438158449220397
511,Gambia,2017,0,0,0.07171137536873157
512,Gambia,2018,0,0,0.0895579830383481
513,Gambia,2019,0,0,0.09442523967551623
514,Gambia,2020,0,0,0.09446211283185842
515,Gambia,2021,0,0,0.1085107853982301
516,Gambia,2022,0,0,0.11551668510324485
517,Gambia,2023,0,0,0.11850341076696166
518,Mali,2017,1,1,0.932932217927766
519,Mali,2018,1,1,0.899964104428679
520,Mali,2019,1,1,0.8617819510363488
521,Mali,2020,1,1,0.8028766126940905
522,Mali,2021,1,1,0.722972415367327
523,Mali,2022,1,1,0.6567692969518191
524,Mali,2023,1,1,0.626027619749965
525,Senegal,2017,0,0,0.17861331931051216
526,Senegal,2018,0,0,0.20046906486909888
527,Senegal,2019,0,0,0.21958563372126016
528,Senegal,2020,0,0,0.22241608743666966
529,Senegal,2021,0,0,0.26528518150116764
530,Senegal,2022,0,0,0.3527202145114218
531,Senegal,2023,0,0,0.3685941083167316
532,Benin,2017,0,0,0.021778021645866015
533,Benin,2018,0,0,0.043406421792678944
534,Benin,2019,0,0,0.05688707216492224
535,Benin,2020,1,0,0.05454826053407521
536,Benin,2021,1,0,0.04310968067735376
537,Benin,2022,1,0,0.03710681546910771
538,Benin,2023,1,0,0.0459563729912316
539,Mauritania,2017,0,0,0.12475199210818677
540,Mauritania,2018,0,0,0.129371671838486
541,Mauritania,2019,0,0,0.18785907430818932
542,Mauritania,2020,0,0,0.22598454279772312
543,Mauritania,2021,0,0,0.23587708388495449
544,Mauritania,2022,0,0,0.26727106478114776
545,Mauritania,2023,1,0,0.23184987338650503
546,Niger,2017,1,1,0.7584281500210702
547,Niger,2018,1,1,0.7258594957156902
548,Niger,2019,1,1,0.6811287102769401
549,Niger,2020,1,1,0.6693469939598257
550,Niger,2021,1,1,0.6422048391628037
551,Niger,2022,1,1,0.6272343376878774
552,Niger,2023,1,1,0.6030876878775109
553,Ivory Coast,2017,0,0,0.059342955471274064
554,Ivory Coast,2018,0,0,0.08780903216743924
555,Ivory Coast,2019,0,0,0.11697569883410593
556,Ivory Coast,2020,0,0,0.16671423463458865
557,Ivory Coast,2021,0,0,0.20754335389291145
558,Ivory Coast,2022,0,0,0.23268366343587582
559,Ivory Coast,2023,0,0,0.2513274336283186
560,Guinea,2017,0,0,0.119652424144023
561,Guinea,2018,0,0,0.16068252236438668
562,Guinea,2019,0,0,0.1677621683820858
563,Guinea,2020,0,0,0.1981210671038164
564,Guinea,2021,0,0,0.19529885244531855
565,Guinea,2022,0,0,0.1899547877520015
566,Guinea,2023,0,0,0.20005803258975963
567,Burkina Faso,2017,1,0,0.1355457227138643
568,Burkina Faso,2018,1,0,0.1589742239078522
569,Burkina Faso,2019,1,0,0.1687508779322939
570,Burkina Faso,2020,1,0,0.19731416567699747
571,Burkina Faso,2021,1,0,0.2251533987153456
572,Burkina Faso,2022,1,0,0.2601951882925334
573,Burkina Faso,2023,1,0,0.2787160479638356
574,Liberia,2017,0,0,0.07020725955460469
575,Liberia,2018,0,0,0.09435127556808971
576,Liberia,2019,0,0,0.11456408635612175
577,Liberia,2020,0,0,0.11937180322136073
578,Liberia,2021,0,0,0.13493490899464353
579,Liberia,2022,0,0,0.15238205747055308
580,Liberia,2023,0,0,0.15625900648024543
581,Sierra Leone,2017,0,0,0.045780657395701654
582,Sierra Leone,2018,0,0,0.04946797302991995
583,Sierra Leone,2019,0,0,0.06056942688579857
584,Sierra Leone,2020,0,0,0.06469922039612305
585,Sierra Leone,2021,0,0,0.06617414664981036
586,Sierra Leone,2022,0,0,0.06849715549936788
587,Sierra Leone,2023,0,0,0.08377317741255794
588,Ghana,2017,0,0,0.05771896555548164
