,country,year,d_civil_conflict,preds,preds_proba
532,Benin,2017,0,0,0.013498312710911136
533,Benin,2018,0,0,0.026434195725534307
534,Benin,2019,0,0,0.02924634420697413
535,Benin,2020,0,0,0.24746906636670415
536,Benin,2021,0,0,0.06299212598425197
537,Benin,2022,1,0,0.16029246344206974
538,Benin,2023,1,0,0.22440944881889763
539,Mauritania,2017,0,0,0.0281214848143982
540,Mauritania,2018,0,0,0.01687289088863892
541,Mauritania,2019,0,0,0.014623172103487065
542,Mauritania,2020,0,0,0.023059617547806523
543,Mauritania,2021,0,0,0.05061867266591676
544,Mauritania,2022,0,0,0.06186726659167604
545,Mauritania,2023,0,0,0.10967379077615298
546,Niger,2017,1,1,0.670978627671541
547,Niger,2018,1,1,0.6664791901012374
548,Niger,2019,1,1,0.6991001124859393
549,Niger,2020,1,1,0.6676040494938132
550,Niger,2021,1,1,0.5826771653543307
551,Niger,2022,1,0,0.375140607424072
552,Niger,2023,1,0,0.4499437570303712
553,Ivory Coast,2017,0,0,0.1597300337457818
554,Ivory Coast,2018,0,0,0.23565804274465693
555,Ivory Coast,2019,0,0,0.22609673790776152
556,Ivory Coast,2020,0,0,0.33014623172103486
557,Ivory Coast,2021,0,0,0.3008998875140607
558,Ivory Coast,2022,0,0,0.21372328458942633
559,Ivory Coast,2023,0,0,0.24971878515185603
560,Guinea,2017,0,0,0.07311586051743532
561,Guinea,2018,0,0,0.0843644544431946
562,Guinea,2019,0,0,0.09730033745781777
563,Guinea,2020,0,0,0.09336332958380203
564,Guinea,2021,0,0,0.10967379077615298
565,Guinea,2022,0,0,0.11304836895388076
566,Guinea,2023,0,0,0.1484814398200225
567,Burkina Faso,2017,0,0,0.048368953880764905
568,Burkina Faso,2018,1,0,0.05061867266591676
569,Burkina Faso,2019,1,0,0.09786276715410573
570,Burkina Faso,2020,1,0,0.04161979752530934
571,Burkina Faso,2021,1,0,0.05230596175478065
572,Burkina Faso,2022,1,0,0.06074240719910011
573,Burkina Faso,2023,1,0,0.12879640044994375
574,Liberia,2017,0,0,0.14904386951631046
575,Liberia,2018,0,0,0.2109111361079865
576,Liberia,2019,0,0,0.22553430821147358
577,Liberia,2020,0,0,0.21372328458942633
578,Liberia,2021,0,0,0.1856017997750281
579,Liberia,2022,0,0,0.20022497187851518
580,Liberia,2023,0,0,0.23509561304836896
