,country,year,d_protest,preds,preds_proba
368,Guyana,2023,1,0,0.3146298637449079
369,Haiti,2018,1,0,0.4911179589830032
370,Haiti,2019,1,0,0.3834299058856582
371,Haiti,2020,1,0,0.3811068970361006
372,Haiti,2021,1,0,0.3847942126703189
373,Haiti,2022,1,0,0.3804431802219413
374,Haiti,2023,1,0,0.3774933277145667
375,Honduras,2018,1,0,0.4252133375474083
376,Honduras,2019,1,0,0.47776812052254536
377,Honduras,2020,1,0,0.4273730509903076
378,Honduras,2021,1,0,0.4648625158027813
379,Honduras,2022,1,0,0.47481826801517063
380,Honduras,2023,1,0,0.46832859249894654
381,Hungary,2020,1,1,0.639674638291895
382,Hungary,2021,1,1,0.6312859952240483
383,Hungary,2022,1,1,0.6301798005337828
384,Hungary,2023,1,1,0.6095308329821603
385,Iceland,2020,1,0,0.3601884042702625
386,Iceland,2021,1,0,0.3618476963056607
387,Iceland,2022,1,0,0.35594799129091154
388,Iceland,2023,1,0,0.34636097064194393
389,India,2017,1,1,0.9473574237954768
390,India,2018,1,1,0.9440388397246804
391,India,2019,1,1,0.9440388397246804
392,India,2020,1,1,0.9281254389661467
393,India,2021,1,1,0.9284414945919368
394,India,2022,1,1,0.9277777777777777
395,India,2023,1,1,0.9032869785082172
396,Indonesia,2017,1,1,0.9687921407501053
397,Indonesia,2018,1,1,0.9592051201011378
398,Indonesia,2019,1,1,0.9592051201011378
399,Indonesia,2020,1,1,0.9592051201011378
400,Indonesia,2021,1,1,0.9592051201011378
401,Indonesia,2022,1,1,0.94556205225453
402,Indonesia,2023,1,1,0.9238806363253265
403,Iran,2017,1,1,0.9133717867678045
404,Iran,2018,1,1,0.9133717867678045
405,Iran,2019,1,1,0.9144779814580699
406,Iran,2020,1,1,0.912265592077539
407,Iran,2021,1,1,0.9133717867678045
408,Iran,2022,1,1,0.9006505478297514
409,Iran,2023,1,1,0.8728850611040877
410,Iraq,2017,1,1,0.861973240623683
411,Iraq,2018,1,1,0.8495469869363673
412,Iraq,2019,1,1,0.8694584913611462
413,Iraq,2020,1,1,0.8584334176148334
414,Iraq,2021,1,1,0.8638168984407921
415,Iraq,2022,1,1,0.8446797302991993
416,Iraq,2023,1,1,0.8199905183312262
417,Ireland,2020,1,1,0.6061402584632674
418,Ireland,2021,1,1,0.6267400618064337
419,Ireland,2022,1,1,0.6112717727208878
420,Ireland,2023,1,1,0.5819312754600366
421,Israel,2017,1,1,0.9325941143419018
422,Israel,2018,1,1,0.9348065037224328
423,Israel,2019,1,1,0.9287224329259726
424,Israel,2020,1,1,0.9303817249613708
425,Israel,2021,1,1,0.9290384885517627
426,Israel,2022,1,1,0.882725804185981
427,Israel,2023,1,1,0.882725804185981
428,Italy,2020,1,1,0.7115946921809754
429,Italy,2021,1,1,0.712016099682029
430,Italy,2022,1,1,0.7042200609125387
431,Italy,2023,1,1,0.6882171110600314
432,Ivory Coast,2017,0,1,0.5852498595308326
433,Ivory Coast,2018,0,1,0.5531833824975415
434,Ivory Coast,2019,1,1,0.5581849627756705
435,Ivory Coast,2020,1,1,0.5474390714988058
436,Ivory Coast,2021,1,1,0.5434567706138501
437,Ivory Coast,2022,1,1,0.5293264503441493
438,Ivory Coast,2023,0,0,0.48070480404551197
439,Jamaica,2018,0,1,0.5438685208596713
440,Jamaica,2019,0,1,0.5460809102402022
441,Jamaica,2020,0,0,0.4807846958842533
442,Jamaica,2021,1,0,0.47666719342604297
443,Jamaica,2022,1,0,0.46781763590391906
444,Jamaica,2023,1,0,0.4681863674673409
445,Japan,2018,1,1,0.6853771597134429
446,Japan,2019,1,1,0.6853771597134429
447,Japan,2020,1,1,0.6883480825958703
448,Japan,2021,1,1,0.6883480825958703
449,Japan,2022,1,1,0.6835545722713866
450,Japan,2023,1,1,0.6727138643067847
451,Jordan,2017,1,1,0.7986409608091025
452,Jordan,2018,1,1,0.8100716392751791
453,Jordan,2019,1,1,0.8108091024020229
454,Jordan,2020,1,1,0.8109934681837337
455,Jordan,2021,1,1,0.8114359460598399
456,Jordan,2022,1,1,0.7219184576485461
457,Jordan,2023,1,1,0.7034818794774547
458,Kazakhstan,2018,1,1,0.8165481458069953
459,Kazakhstan,2019,1,1,0.8227428360724821
460,Kazakhstan,2020,1,1,0.822964075010535
461,Kazakhstan,2021,1,1,0.822964075010535
462,Kazakhstan,2022,1,1,0.8126027180783817
463,Kazakhstan,2023,1,1,0.7946665613147912
464,Kenya,2017,1,1,0.9723082595870208
465,Kenya,2018,1,1,0.9243257479983144
466,Kenya,2019,1,1,0.9733091024020228
467,Kenya,2020,1,1,0.9876474926253688
468,Kenya,2021,1,1,0.9677781289506954
469,Kenya,2022,1,1,0.8990412979351031
470,Kenya,2023,1,1,0.7553834808259587
471,Kuwait,2017,0,0,0.22724742686025864
472,Kuwait,2018,0,0,0.22171645340893126
473,Kuwait,2019,0,0,0.22614123216999316
474,Kuwait,2020,0,0,0.22614123216999316
475,Kuwait,2021,0,0,0.21692294308444746
476,Kuwait,2022,0,0,0.2176972793676333
477,Kuwait,2023,0,0,0.20390671889565695
478,Kyrgyzstan,2018,1,1,0.7330919019525213
479,Kyrgyzstan,2019,1,1,0.7233591445427728
480,Kyrgyzstan,2020,1,1,0.7169432153392329
481,Kyrgyzstan,2021,1,1,0.7284722222222221
482,Kyrgyzstan,2022,1,1,0.7040797513695742
483,Kyrgyzstan,2023,1,1,0.6944857072622559
484,Laos,2017,0,0,0.08854825115887062
485,Laos,2018,0,0,0.08633586177833964
