,country,year,d_osv,preds,preds_proba
592,Ghana,2021,0,0,0.3464233038348083
593,Ghana,2022,0,0,0.24760324483775814
594,Ghana,2023,0,0,0.28211651917404135
595,Togo,2017,0,0,0.1799410029498525
596,Togo,2018,0,0,0.24741887905604718
597,Togo,2019,1,0,0.310877581120944
598,Togo,2020,0,0,0.29008112094395283
599,Togo,2021,0,0,0.29188790560471983
600,Togo,2022,1,0,0.21526021913190052
601,Togo,2023,1,0,0.3049778761061947
602,Cameroon,2017,1,1,0.5575221238938054
603,Cameroon,2018,1,0,0.47831858407079647
604,Cameroon,2019,1,0,0.4617256637168141
605,Cameroon,2020,1,1,0.528834808259587
606,Cameroon,2021,1,1,0.5076327433628318
607,Cameroon,2022,1,1,0.5611356932153392
608,Cameroon,2023,1,1,0.5686946902654866
609,Nigeria,2017,1,1,0.737426253687316
610,Nigeria,2018,1,1,0.6886061946902656
611,Nigeria,2019,1,1,0.6634587020648968
612,Nigeria,2020,1,1,0.6773598820058996
613,Nigeria,2021,1,1,0.6279867256637166
614,Nigeria,2022,1,1,0.6260693215339233
615,Nigeria,2023,1,1,0.6102876106194688
616,Gabon,2017,0,0,0.07827644332069114
617,Gabon,2018,0,0,0.09550147492625369
618,Gabon,2019,0,0,0.19911504424778764
619,Gabon,2020,0,0,0.21736725663716816
620,Gabon,2021,0,0,0.11657184997892964
621,Gabon,2022,0,0,0.11681415929203541
622,Gabon,2023,0,0,0.11109882005899704
623,Central African Republic,2017,1,1,0.8306784660766963
624,Central African Republic,2018,1,1,0.6389433206911084
625,Central African Republic,2019,1,1,0.7821533923303835
626,Central African Republic,2020,1,1,0.7406710914454278
627,Central African Republic,2021,1,1,0.767957227138643
628,Central African Republic,2022,1,1,0.7712758112094394
629,Central African Republic,2023,1,1,0.5890170670037926
630,Chad,2017,1,0,0.46018225874420576
631,Chad,2018,1,0,0.36330594184576487
632,Chad,2019,1,0,0.3938895912347241
633,Chad,2020,1,1,0.6231563421828908
634,Chad,2021,1,1,0.5965286557100715
635,Chad,2022,1,1,0.5343605141171512
636,Chad,2023,1,1,0.5302307206068269
637,Congo,2017,0,0,0.023414454277286136
638,Congo,2018,0,0,0.058812684365781714
639,Congo,2019,0,0,0.06028761061946904
640,Congo,2020,0,0,0.18947885939036382
641,Congo,2021,0,0,0.13998630425621578
642,Congo,2022,0,0,0.12087020648967552
643,Congo,2023,0,0,0.1206858407079646
644,DR Congo (Zaire),2017,1,1,0.5291982722292454
645,DR Congo (Zaire),2018,1,0,0.4542404129793509
646,DR Congo (Zaire),2019,1,1,0.6797566371681415
647,DR Congo (Zaire),2020,1,1,0.6626843657817107
648,DR Congo (Zaire),2021,1,0,0.392957227138643
649,DR Congo (Zaire),2022,1,0,0.3861040876527601
650,DR Congo (Zaire),2023,1,0,0.37858196375895486
651,Uganda,2017,0,0,0.35479351032448375
652,Uganda,2018,1,0,0.3881637168141593
653,Uganda,2019,1,0,0.45766961651917404
654,Uganda,2020,0,0,0.4591445427728614
655,Uganda,2021,1,0,0.45564159292035394
656,Uganda,2022,0,0,0.44845132743362837
657,Uganda,2023,1,0,0.410656342182891
658,Kenya,2017,1,0,0.44391592920353984
659,Kenya,2018,1,1,0.5933997050147494
660,Kenya,2019,1,1,0.5868731563421828
661,Kenya,2020,1,0,0.485287610619469
662,Kenya,2021,1,0,0.4747787610619469
663,Kenya,2022,1,0,0.4558628318584071
664,Kenya,2023,1,0,0.4490412979351032
665,Tanzania,2017,1,0,0.2569321533923304
666,Tanzania,2018,1,0,0.3109565950273915
667,Tanzania,2019,1,0,0.4103666245259166
668,Tanzania,2020,1,0,0.4488621997471555
669,Tanzania,2021,1,0,0.44273598820059007
670,Tanzania,2022,1,0,0.4161925832279815
671,Tanzania,2023,0,0,0.397940370838601
672,Burundi,2017,1,1,0.5415191740412978
673,Burundi,2018,1,1,0.5267699115044246
674,Burundi,2019,1,1,0.516519174041298
675,Burundi,2020,1,1,0.514712389380531
676,Burundi,2021,1,1,0.5241150442477877
677,Burundi,2022,1,1,0.5042035398230088
678,Burundi,2023,1,0,0.4812315634218289
679,Rwanda,2017,1,0,0.4770280235988201
680,Rwanda,2018,1,0,0.40129056047197637
681,Rwanda,2019,0,0,0.32879793510324484
682,Rwanda,2020,0,0,0.39192477876106196
683,Rwanda,2021,0,0,0.35966076696165195
684,Rwanda,2022,1,0,0.3668510324483776
685,Rwanda,2023,0,0,0.30254951538137376
686,Somalia,2017,1,1,0.9038716814159292
687,Somalia,2018,1,1,0.6241887905604719
688,Somalia,2019,1,1,0.6240781710914455
689,Somalia,2020,1,1,0.6416666666666667
690,Somalia,2021,1,1,0.6322271386430678
691,Somalia,2022,1,1,0.6025337126000841
692,Somalia,2023,1,1,0.5739675516224187
693,Djibouti,2017,0,0,0.392388327012221
694,Djibouti,2018,0,0,0.3829487989886221
695,Djibouti,2019,0,0,0.3801464391066162
696,Djibouti,2020,0,0,0.35644226717235566
697,Djibouti,2021,0,0,0.35847029077117576
698,Djibouti,2022,0,0,0.37063843236409616
699,Djibouti,2023,0,0,0.37838179519595455
700,Ethiopia,2017,1,0,0.37558997050147497
701,Ethiopia,2018,1,0,0.34904129793510336
702,Ethiopia,2019,1,0,0.3454646017699115
703,Ethiopia,2020,1,0,0.37702802359882004
704,Ethiopia,2021,1,0,0.37857669616519174
705,Ethiopia,2022,1,0,0.3696902654867257
706,Ethiopia,2023,1,0,0.3663716814159292
707,Eritrea,2017,0,0,0.1878160556257901
708,Eritrea,2018,0,0,0.17111251580278128
709,Eritrea,2019,0,0,0.17074378423935946
710,Eritrea,2020,0,0,0.1714812473662031
711,Eritrea,2021,0,0,0.17116519174041292
712,Eritrea,2022,0,0,0.1704277286135693
713,Eritrea,2023,0,0,0.0732669616519174
714,Angola,2017,1,1,0.6241887905604719
715,Angola,2018,1,0,0.4106563421828908
716,Angola,2019,1,1,0.6664454277286136
717,Angola,2020,1,0,0.4169247787610617
718,Angola,2021,1,0,0.28786873156342185
719,Angola,2022,1,0,0.3643436578171091
720,Angola,2023,0,0,0.41467551622418874
721,Mozambique,2017,1,0,0.49181415929203554
722,Mozambique,2018,1,0,0.47643805309734516
723,Mozambique,2019,1,0,0.367957227138643
724,Mozambique,2020,1,0,0.2811946902654867
725,Mozambique,2021,1,0,0.346570796460177
726,Mozambique,2022,1,0,0.3282079646017699
727,Mozambique,2023,1,0,0.295759587020649
728,Zambia,2017,0,0,0.1995575221238938
729,Zambia,2018,0,0,0.1819321533923304
730,Zambia,2019,0,0,0.2113938053097345
731,Zambia,2020,0,0,0.20084808259587023
732,Zambia,2021,0,0,0.1554203539823009
733,Zambia,2022,0,0,0.2702433628318584
734,Zambia,2023,0,0,0.16924778761061948
735,Zimbabwe,2017,0,0,0.12824483775811207
736,Zimbabwe,2018,1,0,0.19834070796460176
737,Zimbabwe,2019,1,0,0.3109513274336283
738,Zimbabwe,2020,1,0,0.33858775811209435
739,Zimbabwe,2021,0,0,0.32016961651917397
740,Zimbabwe,2022,0,0,0.22481563421828904
741,Zimbabwe,2023,0,0,0.34786135693215336
742,Malawi,2017,0,0,0.18971238938053095
743,Malawi,2018,0,0,0.19760324483775807
744,Malawi,2019,0,0,0.2078539823008849
745,Malawi,2020,0,0,0.21165191740412978
746,Malawi,2021,0,0,0.23082595870206482
747,Malawi,2022,0,0,0.23008849557522118
748,Malawi,2023,0,0,0.2319321533923303
749,South Africa,2017,0,0,0.2223082595870207
750,South Africa,2018,1,0,0.288089970501475
751,South Africa,2019,1,0,0.34387905604719765
752,South Africa,2020,1,0,0.3123156342182891
753,South Africa,2021,0,0,0.3532079646017699
754,South Africa,2022,0,0,0.33617256637168147
755,South Africa,2023,1,0,0.3255530973451328
756,Namibia,2017,0,0,0.05893910661609778
757,Namibia,2018,0,0,0.05696902654867257
758,Namibia,2019,0,0,0.04660766961651917
759,Namibia,2020,0,0,0.07485250737463127
760,Namibia,2021,0,0,0.055494100294985256
761,Namibia,2022,0,0,0.04922566371681416
762,Namibia,2023,0,0,0.0471976401179941
763,Lesotho,2017,0,0,0.11574483775811208
764,Lesotho,2018,0,0,0.0474188790560472
765,Lesotho,2019,0,0,0.02463126843657817
766,Lesotho,2020,0,0,0.01762536873156342
767,Lesotho,2021,0,0,0.008407079646017699
768,Lesotho,2022,0,0,0.01467551622418879
769,Lesotho,2023,0,0,0.03753687315634218
770,Botswana,2017,0,0,0.012536873156342183
771,Botswana,2018,0,0,0.01733038348082596
772,Botswana,2019,0,0,0.07676991150442478
773,Botswana,2020,0,0,0.10276548672566371
774,Botswana,2021,0,0,0.09100294985250736
775,Botswana,2022,0,0,0.08820058997050148
776,Botswana,2023,0,0,0.16238938053097346
777,eSwatini,2017,0,0,0.03023598820058997
778,eSwatini,2018,0,0,0.03347555836493889
779,eSwatini,2019,1,0,0.04654445849136114
780,eSwatini,2020,1,0,0.10251790981879477
781,eSwatini,2021,1,0,0.11534976822587441
782,eSwatini,2022,1,0,0.13351243152128103
783,eSwatini,2023,1,0,0.144390012642225
784,Madagascar,2017,1,0,0.11803624104509063
785,Madagascar,2018,0,0,0.12470501474926256
786,Madagascar,2019,1,0,0.20261799410029493
787,Madagascar,2020,1,0,0.3630162241887906
788,Madagascar,2021,0,0,0.321386430678466
789,Madagascar,2022,0,0,0.18842182890855455
790,Madagascar,2023,0,0,0.29528023598820047
791,Comoros,2017,0,0,0.09734513274336283
792,Comoros,2018,0,0,0.16777286135693215
793,Comoros,2019,0,0,0.17938790560471976
794,Comoros,2020,0,0,0.21016645596291617
795,Comoros,2021,0,0,0.18584070796460178
796,Comoros,2022,0,0,0.19162979351032447
797,Comoros,2023,0,0,0.21375368731563424
798,Mauritius,2017,0,0,0.0676991150442478
799,Mauritius,2018,0,0,0.05092182890855456
800,Mauritius,2019,0,0,0.06382743362831858
801,Mauritius,2020,0,0,0.11887378845343445
802,Mauritius,2021,0,0,0.07500000000000001
803,Mauritius,2022,0,0,0.06567109144542772
804,Mauritius,2023,0,0,0.0728613569321534
805,Morocco,2017,0,0,0.05530973451327434
806,Morocco,2018,0,0,0.07735988200589972
807,Morocco,2019,0,0,0.07632743362831858
808,Morocco,2020,0,0,0.1021755162241888
809,Morocco,2021,0,0,0.08584070796460176
810,Morocco,2022,0,0,0.06714601769911505
811,Morocco,2023,0,0,0.07359882005899705
812,Algeria,2017,0,0,0.18419985250737458
813,Algeria,2018,1,0,0.2860619469026549
814,Algeria,2019,1,0,0.3525442477876106
815,Algeria,2020,0,0,0.37444690265486724
816,Algeria,2021,0,0,0.3683259587020649
817,Algeria,2022,0,0,0.3859513274336283
818,Algeria,2023,0,0,0.36515486725663715
819,Tunisia,2017,0,0,0.09457964601769914
820,Tunisia,2018,1,0,0.18694690265486727
821,Tunisia,2019,0,0,0.08543510324483776
822,Tunisia,2020,0,0,0.26441740412979353
823,Tunisia,2021,0,0,0.055862831858407076
824,Tunisia,2022,0,0,0.13314896755162242
825,Tunisia,2023,0,0,0.1567477876106195
826,Libya,2017,1,1,0.7812684365781712
827,Libya,2018,1,1,0.6841076696165194
828,Libya,2019,1,0,0.17692267172355666
829,Libya,2020,1,1,0.7472345132743363
830,Libya,2021,0,0,0.35951854193004634
831,Libya,2022,0,0,0.3925937631689844
832,Libya,2023,0,0,0.3474926253687316
833,Sudan,2017,1,1,0.9395648967551624
834,Sudan,2018,1,1,0.9610988200589969
835,Sudan,2019,1,1,0.8164190897597977
836,Sudan,2020,1,1,0.7895754319426884
837,Sudan,2021,1,1,0.787131268436578
838,Sudan,2022,1,1,0.7618731563421828
839,Sudan,2023,1,1,0.7578276443320692
840,South Sudan,2017,1,1,0.8705014749262537
841,South Sudan,2018,1,1,0.6506637168141592
842,South Sudan,2019,1,1,0.6126843657817109
843,South Sudan,2020,1,0,0.46787294563843224
844,South Sudan,2021,1,0,0.47801306363253254
845,South Sudan,2022,1,0,0.4860145385587861
846,South Sudan,2023,1,0,0.4431047197640117
847,Iran,2017,0,0,0.1389064475347661
848,Iran,2018,1,0,0.3377317741255794
849,Iran,2019,1,0,0.27120733249051837
850,Iran,2020,1,0,0.3191424357353561
851,Iran,2021,1,0,0.3187737041719343
852,Iran,2022,1,0,0.30395069532237684
853,Iran,2023,1,0,0.3122471554993679
854,Turkey,2017,1,0,0.42610619469026556
855,Turkey,2018,0,0,0.3773230088495574
856,Turkey,2019,1,0,0.38502949852507373
857,Turkey,2020,1,0,0.38303834808259585
858,Turkey,2021,0,0,0.4777602191319006
859,Turkey,2022,1,0,0.3490729034976822
860,Turkey,2023,1,0,0.4352560050568899
861,Iraq,2017,1,1,0.5378687315634217
862,Iraq,2018,1,1,0.6424252001685629
863,Iraq,2019,1,1,0.7361198904340497
864,Iraq,2020,1,1,0.5473240623683101
865,Iraq,2021,1,1,0.6154498525073745
866,Iraq,2022,1,1,0.692146017699115
867,Iraq,2023,1,1,0.7128687315634219
868,Egypt,2017,1,1,0.5916482300884957
869,Egypt,2018,1,1,0.5772123893805309
870,Egypt,2019,1,1,0.5422197640117994
871,Egypt,2020,1,1,0.525202802359882
872,Egypt,2021,1,1,0.5672013274336283
873,Egypt,2022,1,1,0.5257190265486725
874,Egypt,2023,1,1,0.5002765486725663
875,Syria,2017,1,1,0.6765697429414242
876,Syria,2018,1,1,0.5853929624947323
877,Syria,2019,1,1,0.5790929203539823
878,Syria,2020,1,1,0.7166666666666666
879,Syria,2021,1,1,0.6872787610619469
880,Syria,2022,1,1,0.6966076696165192
881,Syria,2023,1,1,0.6746681415929204
882,Lebanon,2017,0,1,0.5732195533080487
883,Lebanon,2018,0,1,0.6913242730720606
884,Lebanon,2019,0,0,0.4486514959966287
885,Lebanon,2020,0,0,0.4306205225453012
886,Lebanon,2021,0,0,0.437486831015592
887,Lebanon,2022,0,0,0.3365781710914455
888,Lebanon,2023,0,0,0.28148967551622417
889,Jordan,2017,0,0,0.05449852507374632
890,Jordan,2018,0,0,0.2530604719764012
891,Jordan,2019,0,0,0.27769174041297934
892,Jordan,2020,0,0,0.44380530973451315
893,Jordan,2021,0,0,0.3334439528023599
894,Jordan,2022,0,0,0.3093657817109144
895,Jordan,2023,0,0,0.30837020648967545
896,Israel,2017,1,1,0.8182890855457228
897,Israel,2018,1,1,0.8149072903497684
898,Israel,2019,1,1,0.7957964601769912
899,Israel,2020,1,1,0.7415929203539823
900,Israel,2021,1,1,0.6209808259587021
901,Israel,2022,1,1,0.6602612726506533
902,Israel,2023,1,1,0.6493362831858408
903,Saudi Arabia,2017,0,1,0.5287189211967972
904,Saudi Arabia,2018,0,1,0.5084018120522544
905,Saudi Arabia,2019,1,0,0.48088916982722296
906,Saudi Arabia,2020,0,0,0.4557890855457227
907,Saudi Arabia,2021,0,0,0.43535082174462697
908,Saudi Arabia,2022,0,0,0.39760324483775816
909,Saudi Arabia,2023,0,0,0.45047935103244835
910,Yemen (North Yemen),2017,1,0,0.47219764011799403
911,Yemen (North Yemen),2018,1,0,0.37013274336283186
912,Yemen (North Yemen),2019,1,0,0.3559365781710915
913,Yemen (North Yemen),2020,1,0,0.3666297935103245
914,Yemen (North Yemen),2021,1,0,0.38359144542772866
915,Yemen (North Yemen),2022,1,0,0.365523598820059
916,Yemen (North Yemen),2023,1,0,0.34727138643067845
917,Kuwait,2017,0,0,0.2414085545722715
918,Kuwait,2018,0,0,0.24155604719764026
919,Kuwait,2019,0,0,0.24561209439528034
920,Kuwait,2020,0,0,0.19188790560471983
921,Kuwait,2021,0,0,0.2635324483775812
922,Kuwait,2022,0,0,0.29712389380530985
923,Kuwait,2023,0,0,0.33252739148756844
924,Bahrain,2017,0,0,0.038421828908554584
925,Bahrain,2018,0,0,0.07643805309734512
926,Bahrain,2019,0,0,0.14906236831015587
927,Bahrain,2020,0,0,0.05866519174041298
928,Bahrain,2021,0,0,0.053613569321533924
929,Bahrain,2022,0,0,0.15651074589127684
930,Bahrain,2023,0,0,0.17609039190897607
931,Qatar,2017,0,0,0.08601980615254952
932,Qatar,2018,0,0,0.08023598820058998
933,Qatar,2019,0,0,0.09394753476611883
934,Qatar,2020,0,0,0.08417614833544038
935,Qatar,2021,0,1,0.6569321533923302
936,Qatar,2022,0,0,0.0859882005899705
937,Qatar,2023,0,0,0.17684365781710912
938,United Arab Emirates,2017,0,0,0.03665191740412979
939,United Arab Emirates,2018,0,0,0.06430678466076697
940,United Arab Emirates,2019,0,0,0.05457227138643068
941,United Arab Emirates,2020,0,0,0.08716814159292037
942,United Arab Emirates,2021,0,0,0.053797935103244834
943,United Arab Emirates,2022,0,0,0.20079540665823858
944,United Arab Emirates,2023,0,0,0.16815212810788033
945,Oman,2017,0,0,0.03890117994100296
946,Oman,2018,0,0,0.046792035398230104
947,Oman,2019,0,0,0.048856932153392346
948,Oman,2020,0,0,0.05648967551622419
949,Oman,2021,0,0,0.05575221238938054
950,Oman,2022,0,0,0.1464812473662031
951,Oman,2023,0,0,0.15319216182048037
952,Afghanistan,2017,1,1,0.9520648967551621
953,Afghanistan,2018,1,1,0.9647861356932155
954,Afghanistan,2019,1,1,0.9732669616519173
955,Afghanistan,2020,1,1,0.5327433628318584
956,Afghanistan,2021,1,1,0.624594395280236
957,Afghanistan,2022,1,1,0.5047197640117993
958,Afghanistan,2023,1,0,0.4864675516224188
959,Turkmenistan,2017,0,0,0.1805467762326169
960,Turkmenistan,2018,0,0,0.17538453434471132
961,Turkmenistan,2019,0,0,0.23797935103244838
962,Turkmenistan,2020,0,0,0.23938053097345136
963,Turkmenistan,2021,0,0,0.2363200589970502
964,Turkmenistan,2022,0,0,0.2379793510324484
965,Turkmenistan,2023,0,0,0.24738200589970508
966,Tajikistan,2017,0,0,0.1913716814159292
967,Tajikistan,2018,1,0,0.24443215339233038
968,Tajikistan,2019,0,0,0.2394542772861357
969,Tajikistan,2020,0,0,0.24575958702064898
970,Tajikistan,2021,0,0,0.18543510324483783
971,Tajikistan,2022,0,0,0.2535398230088496
972,Tajikistan,2023,0,0,0.27953539823008855
973,Kyrgyzstan,2017,0,0,0.0465339233038348
974,Kyrgyzstan,2018,0,0,0.06766224188790561
975,Kyrgyzstan,2019,0,0,0.11751474926253687
976,Kyrgyzstan,2020,0,0,0.1994837758112095
977,Kyrgyzstan,2021,0,0,0.08908554572271386
978,Kyrgyzstan,2022,1,0,0.15398230088495574
979,Kyrgyzstan,2023,0,0,0.19004424778761067
980,Uzbekistan,2017,0,0,0.11692477876106197
981,Uzbekistan,2018,0,0,0.21420670037926676
982,Uzbekistan,2019,0,0,0.2222345132743363
983,Uzbekistan,2020,0,0,0.19623893805309733
984,Uzbekistan,2021,0,0,0.22053834808259587
985,Uzbekistan,2022,0,0,0.2527839233038348
986,Uzbekistan,2023,0,0,0.30110619469026545
987,Kazakhstan,2017,0,0,0.20573640960809098
988,Kazakhstan,2018,0,0,0.22117045933417614
989,Kazakhstan,2019,0,0,0.2330225453013064
990,Kazakhstan,2020,0,0,0.346539190897598
991,Kazakhstan,2021,0,0,0.3777338811630846
992,Kazakhstan,2022,0,0,0.26143331226295835
993,Kazakhstan,2023,0,0,0.35690054782975134
994,China,2017,0,0,0.08230088495575222
995,China,2018,0,0,0.10958702064896757
996,China,2019,0,0,0.15530973451327432
997,China,2020,0,0,0.17079646017699113
998,China,2021,0,0,0.18517699115044245
999,China,2022,0,0,0.18112094395280234
1000,China,2023,0,0,0.19321533923303832
1001,Mongolia,2017,0,0,0.033185840707964605
1002,Mongolia,2018,0,0,0.10630530973451326
1003,Mongolia,2019,0,0,0.10571533923303833
1004,Mongolia,2020,0,0,0.1029867256637168
1005,Mongolia,2021,0,0,0.13215339233038345
1006,Mongolia,2022,0,0,0.12404129793510323
1007,Mongolia,2023,0,0,0.126622418879056
1008,South Korea,2017,0,0,0.05335545722713866
1009,South Korea,2018,0,0,0.014859882005899706
1010,South Korea,2019,0,0,0.06875
1011,South Korea,2020,0,0,0.11141224188790559
1012,South Korea,2021,0,0,0.05130899705014749
1013,South Korea,2022,0,0,0.07308259587020649
1014,South Korea,2023,0,0,0.09829066582385168
1015,Japan,2017,0,0,0.02257866273352999
1016,Japan,2018,0,0,0.04119960668633235
1017,Japan,2019,0,0,0.028957718780727632
1018,Japan,2020,0,0,0.03596361848574238
1019,Japan,2021,0,0,0.03891347099311701
1020,Japan,2022,0,0,0.12482792527040314
1021,Japan,2023,0,0,0.13876597836774826
1022,India,2017,1,1,0.7987463126843659
1023,India,2018,1,1,0.5029867256637168
1024,India,2019,1,0,0.49159292035398233
1025,India,2020,1,0,0.40495680573114184
1026,India,2021,1,0,0.3721396965865992
1027,India,2022,1,0,0.42545828065739555
1028,India,2023,1,0,0.4286662452591656
1029,Bhutan,2017,0,0,0.13799778761061943
1030,Bhutan,2018,0,0,0.06839970501474928
1031,Bhutan,2019,0,0,0.11793879056047195
1032,Bhutan,2020,0,0,0.25484882005899717
1033,Bhutan,2021,0,0,0.12192109144542772
1034,Bhutan,2022,0,0,0.09988938053097345
1035,Bhutan,2023,0,0,0.10294985250737464
1036,Pakistan,2017,1,1,0.9823008849557522
1037,Pakistan,2018,1,1,0.9072218710493049
1038,Pakistan,2019,1,1,0.9275442477876106
1039,Pakistan,2020,1,1,0.970575221238938
1040,Pakistan,2021,1,1,0.9709439528023598
1041,Pakistan,2022,1,1,0.8677359882005898
1042,Pakistan,2023,1,1,0.872603244837758
1043,Bangladesh,2017,1,1,0.7348398651495996
1044,Bangladesh,2018,1,1,0.6549041297935105
1045,Bangladesh,2019,0,1,0.6042957227138644
1046,Bangladesh,2020,1,1,0.575018436578171
1047,Bangladesh,2021,1,1,0.6043325958702066
1048,Bangladesh,2022,1,1,0.626788348082596
1049,Bangladesh,2023,1,1,0.6483038348082599
1050,Myanmar (Burma),2017,1,1,0.8510324483775813
1051,Myanmar (Burma),2018,1,1,0.8666772018541932
1052,Myanmar (Burma),2019,1,1,0.8387642225031605
1053,Myanmar (Burma),2020,1,1,0.7688527180783817
1054,Myanmar (Burma),2021,1,1,0.7532817109144542
1055,Myanmar (Burma),2022,1,1,0.6793141592920355
1056,Myanmar (Burma),2023,1,1,0.6456120943952803
1057,Sri Lanka,2017,1,0,0.16460176991150444
1058,Sri Lanka,2018,0,0,0.17713864306784666
1059,Sri Lanka,2019,1,0,0.2124631268436579
1060,Sri Lanka,2020,0,0,0.22223451327433633
1061,Sri Lanka,2021,0,0,0.22463126843657819
1062,Sri Lanka,2022,0,0,0.24233038348082597
1063,Sri Lanka,2023,0,0,0.23289085545722718
1064,Maldives,2017,0,0,0.03934365781710914
1065,Maldives,2018,0,0,0.03897492625368731
1066,Maldives,2019,0,0,0.057227138643067846
1067,Maldives,2020,0,0,0.16682469447956172
1068,Maldives,2021,0,0,0.03672566371681416
1069,Maldives,2022,0,0,0.04981563421828909
1070,Maldives,2023,0,0,0.06043510324483776
1071,Nepal,2017,0,0,0.1626474926253687
1072,Nepal,2018,0,0,0.25040560471976403
1073,Nepal,2019,0,0,0.28436578171091453
1074,Nepal,2020,0,0,0.3326696165191739
1075,Nepal,2021,0,0,0.34115044247787596
1076,Nepal,2022,1,0,0.2877212389380532
1077,Nepal,2023,0,0,0.29509587020648964
1078,Thailand,2017,1,0,0.22820796460176992
1079,Thailand,2018,1,0,0.15833333333333335
1080,Thailand,2019,1,0,0.15353982300884958
1081,Thailand,2020,1,0,0.1210914454277286
1082,Thailand,2021,1,0,0.1260324483775811
1083,Thailand,2022,1,0,0.1439159292035398
1084,Thailand,2023,1,0,0.20453539823008854
1085,Cambodia (Kampuchea),2017,0,0,0.06906342182890855
1086,Cambodia (Kampuchea),2018,0,0,0.03849557522123894
1087,Cambodia (Kampuchea),2019,0,0,0.02765486725663717
1088,Cambodia (Kampuchea),2020,0,0,0.08122629582806574
1089,Cambodia (Kampuchea),2021,0,0,0.042072271386430674
1090,Cambodia (Kampuchea),2022,0,0,0.04362094395280235
1091,Cambodia (Kampuchea),2023,0,0,0.04693952802359882
1092,Laos,2017,0,0,0.11344026548672566
1093,Laos,2018,0,0,0.11491519174041295
1094,Laos,2019,0,0,0.12295353982300883
1095,Laos,2020,0,0,0.1301438053097345
1096,Laos,2021,0,0,0.1504240412979351
1097,Laos,2022,0,0,0.17264011799410026
1098,Laos,2023,0,0,0.18241150442477874
1099,Vietnam,2017,0,0,0.0055309734513274336
1100,Vietnam,2018,0,0,0.06415929203539823
1101,Vietnam,2019,0,0,0.031157817109144545
1102,Vietnam,2020,0,0,0.06980088495575221
1103,Vietnam,2021,0,0,0.15700589970501475
1104,Vietnam,2022,0,0,0.20269174041297935
1105,Vietnam,2023,0,0,0.1801991150442478
1106,Malaysia,2017,0,0,0.0506637168141593
1107,Malaysia,2018,0,0,0.03698377581120944
1108,Malaysia,2019,0,0,0.03366519174041298
1109,Malaysia,2020,0,0,0.04786135693215339
1110,Malaysia,2021,0,0,0.05955014749262537
1111,Malaysia,2022,0,0,0.07647492625368732
1112,Malaysia,2023,0,0,0.06946902654867257
1113,Singapore,2017,0,0,0.016887905604719766
1114,Singapore,2018,0,0,0.049299410029498524
1115,Singapore,2019,0,0,0.04286504424778761
1116,Singapore,2020,0,0,0.030696902654867256
1117,Singapore,2021,0,0,0.4875737463126846
1118,Singapore,2022,0,0,0.15474083438685204
1119,Singapore,2023,0,0,0.21657711757269288
1120,Philippines,2017,1,0,0.2809734513274336
1121,Philippines,2018,1,0,0.2013089970501475
1122,Philippines,2019,1,0,0.26581858407079645
1123,Philippines,2020,1,0,0.1469395280235988
1124,Philippines,2021,1,0,0.215929203539823
1125,Philippines,2022,1,0,0.1740966076696165
1126,Philippines,2023,1,0,0.21404867256637172
1127,Indonesia,2017,0,0,0.36734882005899694
1128,Indonesia,2018,1,0,0.3207042772861357
1129,Indonesia,2019,0,0,0.40094026548672557
1130,Indonesia,2020,1,0,0.3928097345132742
1131,Indonesia,2021,1,0,0.37981194690265474
1132,Indonesia,2022,1,0,0.400645280235988
1133,Indonesia,2023,1,0,0.4042272439949429
1134,East Timor,2017,0,0,0.19317846607669623
1135,East Timor,2018,0,0,0.12511061946902652
1136,East Timor,2019,0,0,0.1450589970501475
1137,East Timor,2020,0,0,0.07649950835791543
1138,East Timor,2021,0,0,0.20527286135693212
1139,East Timor,2022,0,0,0.26144121365360307
1140,East Timor,2023,0,0,0.26103560893383904
1141,Australia,2017,0,0,0.055604719764011795
1142,Australia,2018,1,0,0.09789823008849557
1143,Australia,2019,0,0,0.08657817109144544
1144,Australia,2020,0,0,0.08362831858407078
1145,Australia,2021,0,0,0.20125368731563423
1146,Australia,2022,0,0,0.20549410029498527
1147,Australia,2023,0,0,0.221444374209861
1148,Papua New Guinea,2017,0,0,0.09512747576906867
1149,Papua New Guinea,2018,0,0,0.09457964601769911
1150,Papua New Guinea,2019,0,0,0.08609882005899705
1151,Papua New Guinea,2020,0,0,0.05317109144542773
1152,Papua New Guinea,2021,0,0,0.056120943952802364
1153,Papua New Guinea,2022,1,0,0.05317109144542774
1154,Papua New Guinea,2023,1,0,0.05224926253687317
1155,New Zealand,2017,0,0,0.047750737463126844
1156,New Zealand,2018,0,0,0.05322903497682259
1157,New Zealand,2019,0,0,0.03650442477876106
1158,New Zealand,2020,0,0,0.08586177833965444
1159,New Zealand,2021,0,0,0.09587020648967551
1160,New Zealand,2022,0,0,0.1767330383480826
1161,New Zealand,2023,0,0,0.20031605562579016
1162,Solomon Islands,2017,0,0,0.03078908554572271
1163,Solomon Islands,2018,0,0,0.026917404129793508
1164,Solomon Islands,2019,0,0,0.03938053097345132
1165,Solomon Islands,2020,0,0,0.15376106194690264
1166,Solomon Islands,2021,0,0,0.07983038348082597
1167,Solomon Islands,2022,0,0,0.06552359882005901
1168,Solomon Islands,2023,0,0,0.07061209439528025
1169,Fiji,2017,0,0,0.11294247787610617
1170,Fiji,2018,0,0,0.09579646017699113
