,country,year,d_sb,preds,preds_proba
268,Austria,2019,0,0,0.0045590433482810165
269,Austria,2020,0,0,0.01113815929959428
270,Austria,2021,0,0,0.01274289985052317
271,Austria,2022,0,0,0.025558046836073742
272,Austria,2023,0,0,0.054750871948181346
273,Hungary,2017,0,0,0.01320734571855648
274,Hungary,2018,0,0,0.09862801622891312
275,Hungary,2019,0,0,0.09839525944907111
276,Hungary,2020,0,0,0.06060751654922058
277,Hungary,2021,0,0,0.06688340807174886
278,Hungary,2022,0,0,0.08129297458893871
279,Hungary,2023,0,0,0.12311659192825118
280,Czechia,2017,0,0,0.0011210762331838565
281,Czechia,2018,0,0,0.001165919282511211
282,Czechia,2019,0,0,0.0063527653213751875
283,Czechia,2020,0,0,0.00789237668161435
284,Czechia,2021,0,0,0.010665171898355755
285,Czechia,2022,0,0,0.023016940707523668
286,Czechia,2023,0,0,0.05333084205281513
287,Slovakia,2017,0,0,0.0027503736920777276
288,Slovakia,2018,0,0,0.0029895366218236174
289,Slovakia,2019,0,0,0.002615844544095665
290,Slovakia,2020,0,0,0.00773542600896861
291,Slovakia,2021,0,0,0.010515695067264574
292,Slovakia,2022,0,0,0.03020677628300946
293,Slovakia,2023,0,0,0.05080468360737418
294,Italy,2017,0,0,0.037871022848601325
295,Italy,2018,0,0,0.0433077087337177
296,Italy,2019,0,0,0.05353192398035447
297,Italy,2020,0,0,0.06605167627589152
298,Italy,2021,0,0,0.06656132109046908
299,Italy,2022,0,0,0.0839856929318813
300,Italy,2023,0,0,0.17090362303366777
301,Malta,2017,0,0,0.010209267563527653
302,Malta,2018,0,0,0.016562032884902843
303,Malta,2019,0,0,0.03292227204783259
304,Malta,2020,0,0,0.11416186205423876
305,Malta,2021,0,0,0.1063378176382661
306,Malta,2022,0,0,0.11950565876574844
307,Malta,2023,0,0,0.1452555342017225
308,Albania,2017,0,0,0.09947469570787955
309,Albania,2018,0,0,0.11813687806961352
310,Albania,2019,0,0,0.11835255178304507
311,Albania,2020,0,0,0.13987223289913872
312,Albania,2021,0,0,0.1694161667928484
313,Albania,2022,0,0,0.1326980568011958
314,Albania,2023,0,0,0.14742045697202644
315,Serbia,2017,0,0,0.08538650437753575
316,Serbia,2018,0,0,0.08889066837497331
317,Serbia,2019,0,0,0.041882340380098235
318,Serbia,2020,0,0,0.021357036087977795
319,Serbia,2021,0,0,0.09400811445654497
320,Serbia,2022,0,0,0.12147519396398324
321,Serbia,2023,0,0,0.11834045127767105
322,Montenegro,2017,0,0,0.018609865470852017
323,Montenegro,2018,0,0,0.0349583600256246
324,Montenegro,2019,0,0,0.042731155242366
325,Montenegro,2020,0,0,0.24271346988835787
326,Montenegro,2021,0,0,0.044240871236386925
327,Montenegro,2022,0,0,0.057631504021638545
328,Montenegro,2023,0,0,0.0762712648587088
329,North Macedonia,2017,0,0,0.030761264146914373
330,North Macedonia,2018,0,0,0.04387038223361092
331,North Macedonia,2019,0,0,0.017085201793721975
332,North Macedonia,2020,0,0,0.02835575485799701
333,North Macedonia,2021,0,0,0.0385201793721973
334,North Macedonia,2022,0,0,0.05619332336821125
335,North Macedonia,2023,0,0,0.08792725460886897
336,Croatia,2017,0,0,0.003672859278240444
337,Croatia,2018,0,0,0.008804185351270553
338,Croatia,2019,0,0,0.002660687593423019
339,Croatia,2020,0,0,0.004588938714499252
340,Croatia,2021,0,0,0.0062481315396113605
341,Croatia,2022,0,0,0.1027621183002349
342,Croatia,2023,0,0,0.12032778133675001
343,Bosnia-Herzegovina,2017,0,0,0.0017937219730941704
344,Bosnia-Herzegovina,2018,0,0,0.004719197095878709
345,Bosnia-Herzegovina,2019,0,0,0.002466367713004484
346,Bosnia-Herzegovina,2020,0,0,0.03529041212897714
347,Bosnia-Herzegovina,2021,0,0,0.007698056801195814
348,Bosnia-Herzegovina,2022,0,0,0.04897928678197736
349,Bosnia-Herzegovina,2023,0,0,0.06634849455477258
350,Slovenia,2017,0,0,0.0007174887892376682
