,country,year,d_sb,preds,preds_proba
316,Serbia,2018,0,0,0.1341991341991342
317,Serbia,2019,0,0,0.10822510822510822
318,Serbia,2020,0,0,0.12121212121212122
319,Serbia,2021,0,0,0.12987012987012986
320,Serbia,2022,0,0,0.14285714285714285
321,Serbia,2023,0,0,0.16017316017316016
322,Montenegro,2017,0,0,0.021645021645021644
323,Montenegro,2018,0,0,0.05627705627705628
324,Montenegro,2019,0,0,0.09956709956709957
325,Montenegro,2020,0,0,0.1038961038961039
326,Montenegro,2021,0,0,0.05627705627705628
327,Montenegro,2022,0,0,0.05194805194805195
328,Montenegro,2023,0,0,0.021645021645021644
329,North Macedonia,2017,0,0,0.1038961038961039
330,North Macedonia,2018,0,0,0.15584415584415584
331,North Macedonia,2019,0,0,0.09090909090909091
332,North Macedonia,2020,0,0,0.1038961038961039
333,North Macedonia,2021,0,0,0.12121212121212122
334,North Macedonia,2022,0,0,0.10822510822510822
335,North Macedonia,2023,0,0,0.08658008658008658
336,Croatia,2017,0,0,0.017316017316017316
337,Croatia,2018,0,0,0.008658008658008658
338,Croatia,2019,0,0,0.012987012987012988
339,Croatia,2020,0,0,0.05194805194805195
340,Croatia,2021,0,0,0.004329004329004329
341,Croatia,2022,0,0,0.0
342,Croatia,2023,0,0,0.0
343,Bosnia-Herzegovina,2017,0,0,0.017316017316017316
344,Bosnia-Herzegovina,2018,0,0,0.06060606060606061
345,Bosnia-Herzegovina,2019,0,0,0.030303030303030304
346,Bosnia-Herzegovina,2020,0,0,0.06493506493506493
347,Bosnia-Herzegovina,2021,0,0,0.09090909090909091
348,Bosnia-Herzegovina,2022,0,0,0.09956709956709957
349,Bosnia-Herzegovina,2023,0,0,0.1038961038961039
350,Slovenia,2017,0,0,0.0
351,Slovenia,2018,0,0,0.0
352,Slovenia,2019,0,0,0.0
353,Slovenia,2020,0,0,0.04329004329004329
354,Slovenia,2021,0,0,0.04329004329004329
355,Slovenia,2022,0,0,0.012987012987012988
356,Slovenia,2023,0,0,0.017316017316017316
357,Greece,2017,0,0,0.012987012987012988
358,Greece,2018,0,0,0.030303030303030304
359,Greece,2019,0,0,0.047619047619047616
360,Greece,2020,0,0,0.03463203463203463
361,Greece,2021,0,0,0.09090909090909091
362,Greece,2022,0,0,0.08225108225108226
363,Greece,2023,0,0,0.05627705627705628
364,Cyprus,2017,0,0,0.004329004329004329
365,Cyprus,2018,0,0,0.008658008658008658
366,Cyprus,2019,0,0,0.017316017316017316
367,Cyprus,2020,0,0,0.021645021645021644
368,Cyprus,2021,0,0,0.025974025974025976
369,Cyprus,2022,0,0,0.047619047619047616
370,Cyprus,2023,0,0,0.03463203463203463
371,Bulgaria,2017,0,0,0.004329004329004329
372,Bulgaria,2018,0,0,0.017316017316017316
373,Bulgaria,2019,0,0,0.021645021645021644
374,Bulgaria,2020,0,0,0.004329004329004329
375,Bulgaria,2021,0,0,0.0
376,Bulgaria,2022,0,0,0.008658008658008658
377,Bulgaria,2023,0,0,0.0
378,Moldova,2017,0,0,0.030303030303030304
379,Moldova,2018,0,0,0.03463203463203463
380,Moldova,2019,0,0,0.030303030303030304
381,Moldova,2020,0,0,0.08225108225108226
