,country,year,d_ns,preds,preds_proba
383,Moldova,2022,0,0,0.28736377621886466
384,Moldova,2023,0,0,0.31679738341795854
385,Romania,2017,0,0,0.011849691606328774
386,Romania,2018,0,0,0.004319426885798567
387,Romania,2019,0,0,0.0027654867256637168
388,Romania,2020,0,0,0.0
389,Romania,2021,0,0,0.0012642225031605561
390,Romania,2022,0,0,0.0027654867256637168
391,Romania,2023,0,0,0.0005530973451327434
392,Russia (Soviet Union),2017,0,0,0.009890785222643628
393,Russia (Soviet Union),2018,0,0,0.007503687315634217
394,Russia (Soviet Union),2019,0,0,0.0125064831923239
395,Russia (Soviet Union),2020,0,0,0.010883726647000982
396,Russia (Soviet Union),2021,0,0,0.04746477097140814
397,Russia (Soviet Union),2022,0,0,0.07245263954334752
398,Russia (Soviet Union),2023,0,0,0.3151088157172226
399,Estonia,2017,0,0,0.003160556257901391
400,Estonia,2018,0,0,0.006243535225836111
401,Estonia,2019,0,0,0.0
402,Estonia,2020,0,0,0.0
403,Estonia,2021,0,0,0.0
404,Estonia,2022,0,0,0.0
405,Estonia,2023,0,0,0.0
406,Latvia,2017,0,0,0.0034002317741255797
407,Latvia,2018,0,0,0.0025284450063211123
408,Latvia,2019,0,0,0.001053518752633797
409,Latvia,2020,0,0,0.0040323430257058574
410,Latvia,2021,0,0,0.0
411,Latvia,2022,0,0,0.0
412,Latvia,2023,0,0,0.00165929203539823
413,Lithuania,2017,0,0,0.0
414,Lithuania,2018,0,0,0.0
415,Lithuania,2019,0,0,0.0
416,Lithuania,2020,0,0,0.0
417,Lithuania,2021,0,0,0.038495575221238934
418,Lithuania,2022,0,0,0.03960176991150443
419,Lithuania,2023,0,0,0.040339233038348084
420,Ukraine,2017,0,0,0.37197433654031775
421,Ukraine,2018,0,0,0.3798729153459762
422,Ukraine,2019,0,0,0.2282743743473832
423,Ukraine,2020,0,0,0.15482152434586066
424,Ukraine,2021,0,0,0.19662460204495594
425,Ukraine,2022,0,0,0.38118375601782667
426,Ukraine,2023,0,0,0.2806986585194549
427,Belarus,2017,0,0,0.005041087231352718
428,Belarus,2018,0,0,0.000995575221238938
429,Belarus,2019,0,0,0.009070796460176991
430,Belarus,2020,0,0,0.18692659356376165
431,Belarus,2021,0,0,0.13606526217145692
432,Belarus,2022,0,0,0.2125106579752597
433,Belarus,2023,0,0,0.21280564322599715
434,Armenia,2017,0,0,0.04249894034186068
435,Armenia,2018,0,0,0.029693745291090423
436,Armenia,2019,0,0,0.07459375064463555
437,Armenia,2020,0,0,0.11547534324082999
438,Armenia,2021,0,0,0.14578404019775704
439,Armenia,2022,0,0,0.14124074057702382
440,Armenia,2023,0,0,0.11157026356141399
441,Georgia,2017,0,0,0.11900236562847183
442,Georgia,2018,0,0,0.0797420315672528
443,Georgia,2019,0,0,0.104397102405952
444,Georgia,2020,0,0,0.0722123255309096
445,Georgia,2021,0,0,0.07987515802781289
446,Georgia,2022,0,0,0.07921048346933304
447,Georgia,2023,0,0,0.05516232169993233
448,Azerbaijan,2017,0,0,0.021806082314931877
449,Azerbaijan,2018,0,0,0.019195989605281648
450,Azerbaijan,2019,0,0,0.01821945876149416
451,Azerbaijan,2020,0,0,0.059723658838703085
452,Azerbaijan,2021,0,0,0.1147850674399347
453,Azerbaijan,2022,0,0,0.1598384776482121
454,Azerbaijan,2023,0,0,0.20296378891511632
455,Finland,2017,0,0,0.00165929203539823
456,Finland,2018,0,0,0.00165929203539823
457,Finland,2019,0,0,0.004456384323640961
458,Finland,2020,0,0,0.002710176991150443
459,Finland,2021,0,0,0.002488938053097345
460,Finland,2022,0,0,0.002488938053097345
461,Finland,2023,0,0,0.0034371049304677626
462,Sweden,2017,0,0,0.00044247787610619474
463,Sweden,2018,0,0,0.0031228727025187203
464,Sweden,2019,0,0,0.004861178644364485
465,Sweden,2020,0,0,0.0021807838179519596
466,Sweden,2021,0,0,0.0021807838179519596
467,Sweden,2022,0,0,0.002844500632111251
468,Sweden,2023,0,0,0.01973384285331188
469,Norway,2017,0,0,0.002372173058013766
470,Norway,2018,0,0,0.002372173058013766
471,Norway,2019,0,0,0.001327433628318584
472,Norway,2020,0,0,0.009023388116308472
473,Norway,2021,0,0,0.009023388116308472
474,Norway,2022,0,0,0.00990834386852086
475,Norway,2023,0,0,0.007695954487989886
476,Denmark,2017,0,0,0.002323008849557522
477,Denmark,2018,0,0,0.0018805309734513274
478,Denmark,2019,0,0,0.0018805309734513274
479,Denmark,2020,0,0,0.0018805309734513274
480,Denmark,2021,0,0,0.0018805309734513274
481,Denmark,2022,0,0,0.0018805309734513274
482,Denmark,2023,0,0,0.0039032869785082173
483,Iceland,2017,0,0,0.012426253687315635
484,Iceland,2018,0,0,0.010263906447534766
485,Iceland,2019,0,0,0.008313140890574517
486,Iceland,2020,0,0,0.007575677763730861
487,Iceland,2021,0,0,0.007765311139204943
488,Iceland,2022,0,0,0.007133199887624665
489,Iceland,2023,0,0,0.008681872453996348
490,Cabo Verde,2017,0,0,0.006223662031184155
491,Cabo Verde,2018,0,0,0.0003687315634218289
492,Cabo Verde,2019,0,0,0.0003687315634218289
493,Cabo Verde,2020,0,0,0.0
494,Cabo Verde,2021,0,0,0.0008112094395280237
495,Cabo Verde,2022,0,0,0.001364306784660767
496,Cabo Verde,2023,0,0,0.0008112094395280237
497,Guinea-Bissau,2017,0,0,0.05487238916442456
498,Guinea-Bissau,2018,0,0,0.13636865531223938
499,Guinea-Bissau,2019,0,0,0.11837191508098592
500,Guinea-Bissau,2020,0,0,0.17715061632591902
501,Guinea-Bissau,2021,0,0,0.07256860046885114
502,Guinea-Bissau,2022,0,0,0.08343573396931024
503,Guinea-Bissau,2023,0,0,0.06973931485253711
504,Equatorial Guinea,2017,0,0,0.022364447253827784
505,Equatorial Guinea,2018,0,0,0.018217973029919933
506,Equatorial Guinea,2019,0,0,0.03148337036611373
507,Equatorial Guinea,2020,0,0,0.06952896538073527
508,Equatorial Guinea,2021,0,0,0.04561121646298637
