,country,year,d_osv,preds,preds_proba
600,Togo,2022,1,0,0.09285357855717138
601,Togo,2023,1,0,0.07764649272882805
602,Cameroon,2017,1,1,0.8632113748693093
603,Cameroon,2018,1,1,0.8344813349491494
604,Cameroon,2019,1,1,0.7943378124702973
605,Cameroon,2020,1,1,0.7835614485315083
606,Cameroon,2021,1,1,0.7670008197889935
607,Cameroon,2022,1,1,0.751759873110921
608,Cameroon,2023,1,1,0.7016725477616195
609,Nigeria,2017,1,1,0.9780047048759624
610,Nigeria,2018,1,1,0.9795017108639863
611,Nigeria,2019,1,1,0.9757092956943254
612,Nigeria,2020,1,1,0.9651429284288565
613,Nigeria,2021,1,1,0.9612756629597945
614,Nigeria,2022,1,1,0.9453450242372397
615,Nigeria,2023,1,1,0.888227117194183
616,Gabon,2017,0,0,0.0010479041916167664
617,Gabon,2018,0,0,0.0006736526946107785
618,Gabon,2019,0,0,0.0009231536926147705
619,Gabon,2020,0,0,0.0009231536926147705
620,Gabon,2021,0,0,0.02558810949529513
621,Gabon,2022,0,0,0.030827630453378954
622,Gabon,2023,0,0,0.029330624465355004
623,Central African Republic,2017,1,1,0.9270842244083262
624,Central African Republic,2018,1,1,0.9105485457656118
625,Central African Republic,2019,1,1,0.8976808288185533
626,Central African Republic,2020,1,1,0.8818719703450245
627,Central African Republic,2021,1,1,0.8812544553749644
628,Central African Republic,2022,1,1,0.8551334830339322
629,Central African Republic,2023,1,1,0.8523557052561546
630,Chad,2017,1,1,0.8632449386940405
631,Chad,2018,1,1,0.7986479422108161
632,Chad,2019,1,1,0.7855434963406518
633,Chad,2020,1,1,0.7642753184107971
634,Chad,2021,1,1,0.6653567864271456
635,Chad,2022,1,1,0.5602449862180401
636,Chad,2023,1,1,0.5677977378576182
637,Congo,2017,0,0,0.13014536403383706
638,Congo,2018,0,0,0.18156301034295053
639,Congo,2019,0,0,0.24420706746679816
640,Congo,2020,0,0,0.285435325236972
641,Congo,2021,0,0,0.16732808733182986
642,Congo,2022,0,0,0.1420878481132972
643,Congo,2023,0,0,0.10501907440530198
644,DR Congo (Zaire),2017,1,1,0.9873877245508983
645,DR Congo (Zaire),2018,1,1,0.9859530938123753
646,DR Congo (Zaire),2019,1,1,0.9861402195608783
647,DR Congo (Zaire),2020,1,1,0.9790918163672653
648,DR Congo (Zaire),2021,1,1,0.9761869118905045
649,DR Congo (Zaire),2022,1,1,0.9726938979184486
650,DR Congo (Zaire),2023,1,1,0.9727562731679498
651,Uganda,2017,0,0,0.3380544376614733
652,Uganda,2018,1,0,0.40594122901383367
653,Uganda,2019,1,0,0.43529710060398674
654,Uganda,2020,0,0,0.4681145015164476
655,Uganda,2021,1,1,0.5099914618814322
656,Uganda,2022,0,1,0.5254661672326344
657,Uganda,2023,1,1,0.7470608213310304
658,Kenya,2017,1,1,0.9638571072141432
659,Kenya,2018,1,1,0.9352590003974737
660,Kenya,2019,1,1,0.9260123151964473
661,Kenya,2020,1,1,0.9113470029637696
662,Kenya,2021,1,1,0.8903033759321185
663,Kenya,2022,1,1,0.870239931392626
664,Kenya,2023,1,1,0.8576472595933675
665,Tanzania,2017,1,0,0.38026506510787955
666,Tanzania,2018,1,0,0.4036195466210437
667,Tanzania,2019,1,0,0.4139007698887939
668,Tanzania,2020,1,0,0.3995081266039351
669,Tanzania,2021,1,0,0.39209349158825224
670,Tanzania,2022,1,0,0.39118637724550914
671,Tanzania,2023,0,0,0.40408646991730834
672,Burundi,2017,1,1,0.779265143954515
673,Burundi,2018,1,1,0.7242107235744956
674,Burundi,2019,1,1,0.654804082311567
675,Burundi,2020,1,1,0.5394517512593858
676,Burundi,2021,1,0,0.44795676504134596
677,Burundi,2022,1,0,0.4009677074422581
678,Burundi,2023,1,0,0.38266329894323897
679,Rwanda,2017,1,1,0.5930383281056936
680,Rwanda,2018,1,1,0.5963513449291895
681,Rwanda,2019,0,1,0.5886283979659729
682,Rwanda,2020,0,1,0.5651975810284193
683,Rwanda,2021,0,0,0.4474764756201881
684,Rwanda,2022,1,0,0.4493807028799544
685,Rwanda,2023,0,0,0.49676005132591977
686,Somalia,2017,1,1,0.7680139720558882
687,Somalia,2018,1,1,0.6868031793555746
688,Somalia,2019,1,1,0.661619617907043
689,Somalia,2020,1,1,0.6224060806957515
690,Somalia,2021,1,1,0.6057162460792701
691,Somalia,2022,1,0,0.3803393213572856
692,Somalia,2023,1,0,0.31852366695181067
693,Djibouti,2017,0,0,0.08756820774036349
694,Djibouti,2018,0,0,0.08848066853306381
695,Djibouti,2019,0,0,0.07925982450683053
696,Djibouti,2020,0,0,0.07664006402778861
697,Djibouti,2021,0,0,0.07540503408766885
698,Djibouti,2022,0,0,0.06578409738963635
699,Djibouti,2023,0,0,0.06864979456671075
700,Ethiopia,2017,1,1,0.8488407301281549
701,Ethiopia,2018,1,1,0.8630272380646625
702,Ethiopia,2019,1,1,0.8569019885636647
703,Ethiopia,2020,1,1,0.794307399603058
704,Ethiopia,2021,1,1,0.8126616002925885
705,Ethiopia,2022,1,1,0.790973726041091
706,Ethiopia,2023,1,1,0.7835011711508718
707,Eritrea,2017,0,0,0.039024629312802976
708,Eritrea,2018,0,0,0.05116107071571142
709,Eritrea,2019,0,0,0.09674044767607641
710,Eritrea,2020,0,0,0.04349871685201026
711,Eritrea,2021,0,0,0.045765611633875096
712,Eritrea,2022,0,0,0.03515469061876247
713,Eritrea,2023,0,0,0.020409181636726545
714,Angola,2017,1,0,0.44301694230586436
715,Angola,2018,1,0,0.440375499001996
716,Angola,2019,1,0,0.42259172131926626
717,Angola,2020,1,0,0.43524498621804025
718,Angola,2021,1,1,0.5324743370402051
719,Angola,2022,1,1,0.5909573709723408
720,Angola,2023,0,1,0.672111728923106
721,Mozambique,2017,1,0,0.3998247552514017
722,Mozambique,2018,1,0,0.3553116980325065
723,Mozambique,2019,1,0,0.3542715164908279
724,Mozambique,2020,1,0,0.3470199481988404
725,Mozambique,2021,1,0,0.29270863035833083
726,Mozambique,2022,1,0,0.27973517251211866
727,Mozambique,2023,1,0,0.27957923438836624
728,Zambia,2017,0,0,0.05774255061305959
729,Zambia,2018,0,0,0.1881662000673977
730,Zambia,2019,0,0,0.2672627688346251
731,Zambia,2020,0,0,0.3099954852200361
732,Zambia,2021,0,0,0.3537766728447867
733,Zambia,2022,0,0,0.20437874251497
734,Zambia,2023,0,0,0.1644710578842315
735,Zimbabwe,2017,0,0,0.1641752209865982
736,Zimbabwe,2018,1,0,0.24752726689478202
737,Zimbabwe,2019,1,0,0.29522918448816665
738,Zimbabwe,2020,1,0,0.3353186484174509
739,Zimbabwe,2021,0,0,0.3745500071286
740,Zimbabwe,2022,0,0,0.3516057171371544
741,Zimbabwe,2023,0,0,0.33915027088679783
742,Malawi,2017,0,0,0.10083523429331816
743,Malawi,2018,0,0,0.13054040728067676
744,Malawi,2019,0,0,0.13782167807242662
745,Malawi,2020,0,0,0.18034258863225938
746,Malawi,2021,0,0,0.19007936507936518
747,Malawi,2022,0,0,0.17343230206254162
748,Malawi,2023,0,0,0.1799781389601749
749,South Africa,2017,0,0,0.18010764185913888
750,South Africa,2018,1,0,0.16900484744796124
751,South Africa,2019,1,0,0.16477580553179355
752,South Africa,2020,1,0,0.17075283955897733
753,South Africa,2021,0,0,0.15143552181351586
754,South Africa,2022,0,0,0.14799419019104645
755,South Africa,2023,1,0,0.1418288423153692
756,Namibia,2017,0,0,0.061336256059309965
757,Namibia,2018,0,0,0.2267910607356715
758,Namibia,2019,0,0,0.22454555175363558
759,Namibia,2020,0,0,0.4733226998384185
760,Namibia,2021,0,1,0.5063397015492823
761,Namibia,2022,0,0,0.4738763544339892
762,Namibia,2023,0,0,0.3361452689858379
763,Lesotho,2017,0,0,0.015722721224218226
764,Lesotho,2018,0,0,0.003929640718562874
765,Lesotho,2019,0,0,0.010672405189620758
766,Lesotho,2020,0,0,0.011346057884231538
767,Lesotho,2021,0,0,0.009811626746506985
768,Lesotho,2022,0,0,0.009437375249500998
769,Lesotho,2023,0,0,0.009605788423153693
770,Botswana,2017,0,0,0.0009356287425149701
771,Botswana,2018,0,0,0.0010036744692433314
772,Botswana,2019,0,0,0.0009356287425149701
773,Botswana,2020,0,0,0.00037425149700598805
774,Botswana,2021,0,0,0.00037425149700598805
775,Botswana,2022,0,0,0.0021956087824351296
776,Botswana,2023,0,0,0.0009356287425149701
777,eSwatini,2017,0,0,0.00037425149700598805
778,eSwatini,2018,0,0,0.0006237524950099799
779,eSwatini,2019,1,0,0.001996007984031936
780,eSwatini,2020,1,0,0.002120758483033932
781,eSwatini,2021,1,0,0.002370259481037924
782,eSwatini,2022,1,0,0.0062874251497005975
783,eSwatini,2023,1,0,0.002994011976047904
784,Madagascar,2017,1,0,0.07046294316129645
785,Madagascar,2018,0,0,0.10576555222887556
786,Madagascar,2019,1,0,0.1779212408516301
787,Madagascar,2020,1,0,0.3298189335614486
788,Madagascar,2021,0,0,0.3431057527801541
789,Madagascar,2022,0,0,0.34366178357570576
790,Madagascar,2023,0,0,0.36083368976333047
791,Comoros,2017,0,0,0.06365278101805047
792,Comoros,2018,0,0,0.07644030121575031
793,Comoros,2019,0,0,0.023775662959794695
794,Comoros,2020,0,0,0.02102224123182207
795,Comoros,2021,0,0,0.01902623324779014
796,Comoros,2022,0,0,0.017903478756772173
797,Comoros,2023,0,0,0.019525235243798122
798,Mauritius,2017,0,0,0.009493512974051897
799,Mauritius,2018,0,0,0.03541488451668091
800,Mauritius,2019,0,0,0.035664385514684906
801,Mauritius,2020,0,0,0.03747326775021385
802,Mauritius,2021,0,0,0.03734851725121185
803,Mauritius,2022,0,0,0.037598018249215846
804,Mauritius,2023,0,0,0.03967065868263472
805,Morocco,2017,0,0,0.1278710976315767
806,Morocco,2018,0,0,0.1287496975745479
807,Morocco,2019,0,0,0.12553113470029637
808,Morocco,2020,0,0,0.12437451935954928
809,Morocco,2021,0,0,0.120918930537194
810,Morocco,2022,0,0,0.11999577684457925
811,Morocco,2023,0,0,0.12350928554147114
812,Algeria,2017,0,0,0.09553512023571907
813,Algeria,2018,1,0,0.09577036403383712
814,Algeria,2019,1,0,0.10075503754395974
815,Algeria,2020,0,0,0.1103991421918069
816,Algeria,2021,0,0,0.11868613962551083
817,Algeria,2022,0,0,0.11993364461553079
818,Algeria,2023,0,0,0.14649302585305576
819,Tunisia,2017,0,0,0.2248102010265184
820,Tunisia,2018,1,0,0.21282702452238375
821,Tunisia,2019,0,0,0.23713020387795844
822,Tunisia,2020,0,0,0.2350842956943257
823,Tunisia,2021,0,0,0.2350219204448247
824,Tunisia,2022,0,0,0.2751300969489594
825,Tunisia,2023,0,0,0.2191982107214143
826,Libya,2017,1,1,0.5241101131071193
827,Libya,2018,1,0,0.44068143474954863
828,Libya,2019,1,0,0.432136025567912
829,Libya,2020,1,0,0.43232315131641497
830,Libya,2021,0,0,0.4295162650888699
831,Libya,2022,0,0,0.4098555864461553
832,Libya,2023,0,0,0.41229416167664673
833,Sudan,2017,1,1,0.9629303892215572
834,Sudan,2018,1,1,0.9472118263473056
835,Sudan,2019,1,1,0.9480850798403196
836,Sudan,2020,1,1,0.9477295409181639
837,Sudan,2021,1,1,0.9410117265469063
838,Sudan,2022,1,1,0.9368272923849273
839,Sudan,2023,1,1,0.9329689376657944
840,South Sudan,2017,1,1,0.691229850904252
841,South Sudan,2018,1,1,0.7302084413424235
842,South Sudan,2019,1,1,0.7232779570728675
843,South Sudan,2020,1,1,0.7048781495450658
844,South Sudan,2021,1,0,0.49312416833000666
845,South Sudan,2022,1,0,0.49584818458321467
846,South Sudan,2023,1,0,0.28754514779963863
847,Iran,2017,0,0,0.18275413458796697
848,Iran,2018,1,0,0.1963780771789754
849,Iran,2019,1,0,0.2036231109210151
850,Iran,2020,1,0,0.22732303250641578
851,Iran,2021,1,0,0.21776714428286284
852,Iran,2022,1,0,0.2412086541203308
853,Iran,2023,1,0,0.2544535928143713
854,Turkey,2017,1,1,0.7888170088394634
855,Turkey,2018,0,1,0.7794286427145705
856,Turkey,2019,1,1,0.784955089820359
857,Turkey,2020,1,1,0.7882360279441115
858,Turkey,2021,0,1,0.7894318505845449
859,Turkey,2022,1,1,0.7873859424009122
860,Turkey,2023,1,1,0.7886958226404331
861,Iraq,2017,1,1,0.9569450384944396
862,Iraq,2018,1,1,0.9386601796407187
863,Iraq,2019,1,1,0.699164171656687
864,Iraq,2020,1,1,0.704665668662675
865,Iraq,2021,1,1,0.6990394211576849
866,Iraq,2022,1,1,0.6948977045908186
867,Iraq,2023,1,1,0.6685254491017967
868,Egypt,2017,1,1,0.7665879550422966
869,Egypt,2018,1,1,0.5709515492823877
870,Egypt,2019,1,0,0.4226499382188001
871,Egypt,2020,1,0,0.4315116790229063
872,Egypt,2021,1,0,0.4128840533219273
873,Egypt,2022,1,1,0.5355841887653267
874,Egypt,2023,1,1,0.6456408611348733
875,Syria,2017,1,1,0.6247261429521902
876,Syria,2018,1,0,0.49784635274904687
877,Syria,2019,1,0,0.3844321098063612
878,Syria,2020,1,0,0.2836380809808952
879,Syria,2021,1,0,0.3138481964642142
880,Syria,2022,1,0,0.3302306102081549
881,Syria,2023,1,0,0.308692733580458
882,Lebanon,2017,0,1,0.7282405427240755
883,Lebanon,2018,0,1,0.7478827518123922
884,Lebanon,2019,0,1,0.740725637469649
885,Lebanon,2020,0,1,0.7394656574297287
886,Lebanon,2021,0,1,0.7387795296852178
887,Lebanon,2022,0,1,0.7358716549584807
888,Lebanon,2023,0,1,0.733195756754888
889,Jordan,2017,0,0,0.06769853150841174
890,Jordan,2018,0,0,0.06769853150841174
891,Jordan,2019,0,0,0.06904583689763329
892,Jordan,2020,0,0,0.06954483889364128
893,Jordan,2021,0,0,0.0839695608782435
894,Jordan,2022,0,0,0.11057141669042868
895,Jordan,2023,0,0,0.09572343408421255
896,Israel,2017,1,1,0.9162442971200457
897,Israel,2018,1,1,0.9164314228685487
898,Israel,2019,1,1,0.666301622944587
899,Israel,2020,1,1,0.6532152955992772
900,Israel,2021,1,1,0.6532152955992772
901,Israel,2022,1,1,0.6526539183537682
902,Israel,2023,1,1,0.6507826608687383
903,Saudi Arabia,2017,0,1,0.6787971675696224
904,Saudi Arabia,2018,0,1,0.6029898536260806
905,Saudi Arabia,2019,1,1,0.5949122588157013
906,Saudi Arabia,2020,0,1,0.610568446440452
907,Saudi Arabia,2021,0,1,0.6209494701074038
908,Saudi Arabia,2022,0,1,0.6254618738713044
909,Saudi Arabia,2023,0,1,0.6284059856477515
910,Yemen (North Yemen),2017,1,1,0.6156496530748022
911,Yemen (North Yemen),2018,1,1,0.5803595190571235
912,Yemen (North Yemen),2019,1,1,0.5098603388461168
913,Yemen (North Yemen),2020,1,0,0.4928372421823016
914,Yemen (North Yemen),2021,1,0,0.47837598612299165
915,Yemen (North Yemen),2022,1,0,0.4565877174222978
916,Yemen (North Yemen),2023,1,0,0.44993851582549155
917,Kuwait,2017,0,0,0.36802669012624095
918,Kuwait,2018,0,0,0.36901221906835674
919,Kuwait,2019,0,0,0.36127493389843685
920,Kuwait,2020,0,0,0.36601545286051274
921,Kuwait,2021,0,0,0.2963976808288186
922,Kuwait,2022,0,0,0.2787579602699365
923,Kuwait,2023,0,0,0.27748550518011617
924,Bahrain,2017,0,0,0.10079929426860562
925,Bahrain,2018,0,0,0.10079929426860562
926,Bahrain,2019,0,0,0.1020958083832335
927,Bahrain,2020,0,0,0.09970148987738808
928,Bahrain,2021,0,0,0.058107594335139276
929,Bahrain,2022,0,0,0.06929058549567532
930,Bahrain,2023,0,0,0.0697771124417831
931,Qatar,2017,0,0,0.0
932,Qatar,2018,0,0,0.0
933,Qatar,2019,0,0,0.000499001996007984
934,Qatar,2020,0,0,0.0049900199600798395
935,Qatar,2021,0,0,0.01588519389791845
936,Qatar,2022,0,0,0.034723194304032624
937,Qatar,2023,0,0,0.038995898894851
938,United Arab Emirates,2017,0,0,0.000998003992015968
939,United Arab Emirates,2018,0,0,0.0
940,United Arab Emirates,2019,0,0,0.0
941,United Arab Emirates,2020,0,0,0.0
942,United Arab Emirates,2021,0,0,0.0
943,United Arab Emirates,2022,0,0,0.000249500998003992
944,United Arab Emirates,2023,0,0,0.0006237524950099799
945,Oman,2017,0,0,0.000904441117764471
946,Oman,2018,0,0,0.007794232962646136
947,Oman,2019,0,0,0.005557634730538922
948,Oman,2020,0,0,0.0055202095808383235
949,Oman,2021,0,0,0.0055202095808383235
950,Oman,2022,0,0,0.00533308383233533
951,Oman,2023,0,0,0.0036489520958083834
952,Afghanistan,2017,1,1,0.8171540846877672
953,Afghanistan,2018,1,1,0.8108693327630454
954,Afghanistan,2019,1,1,0.7597941022716471
955,Afghanistan,2020,1,1,0.806948818812591
956,Afghanistan,2021,1,1,0.8831096381994588
957,Afghanistan,2022,1,1,0.8819922301583978
958,Afghanistan,2023,1,1,0.8748814517152839
959,Turkmenistan,2017,0,0,0.01301504134587967
960,Turkmenistan,2018,0,0,0.02846806387225549
961,Turkmenistan,2019,0,0,0.04826418591388651
962,Turkmenistan,2020,0,0,0.08090871827773025
963,Turkmenistan,2021,0,0,0.07986170516110637
964,Turkmenistan,2022,0,0,0.11206782862845742
965,Turkmenistan,2023,0,0,0.13036872683205017
966,Tajikistan,2017,0,0,0.05989806102081553
967,Tajikistan,2018,1,0,0.04886001805911986
968,Tajikistan,2019,0,0,0.038156425244748604
969,Tajikistan,2020,0,0,0.038443351392453196
970,Tajikistan,2021,0,0,0.05714345119285238
971,Tajikistan,2022,0,0,0.052227687482178514
972,Tajikistan,2023,0,0,0.047970131166238945
973,Kyrgyzstan,2017,0,0,0.027307884231536923
974,Kyrgyzstan,2018,0,0,0.03573388936412888
975,Kyrgyzstan,2019,0,0,0.03797939834616481
976,Kyrgyzstan,2020,0,0,0.041117764471057874
977,Kyrgyzstan,2021,0,0,0.15101849871685205
978,Kyrgyzstan,2022,1,0,0.1820154334188766
979,Kyrgyzstan,2023,0,0,0.17113718990590257
980,Uzbekistan,2017,0,0,0.1108789725743318
981,Uzbekistan,2018,0,0,0.10052646330715193
982,Uzbekistan,2019,0,0,0.10639864751017442
983,Uzbekistan,2020,0,0,0.11522682448954899
984,Uzbekistan,2021,0,0,0.11345180310374915
985,Uzbekistan,2022,0,0,0.119502202305346
986,Uzbekistan,2023,0,0,0.12245878913169325
987,Kazakhstan,2017,0,0,0.08754009837467921
988,Kazakhstan,2018,0,0,0.09442305864461556
989,Kazakhstan,2019,0,0,0.10600139007698889
990,Kazakhstan,2020,0,0,0.10159056886227547
991,Kazakhstan,2021,0,0,0.0961140219560878
992,Kazakhstan,2022,0,0,0.096188872255489
993,Kazakhstan,2023,0,0,0.12445377102936984
994,China,2017,0,0,0.06220802442733582
995,China,2018,0,0,0.07725382568196942
996,China,2019,0,0,0.09184666381522673
997,China,2020,0,0,0.10310480230016163
998,China,2021,0,0,0.11173129930614963
999,China,2022,0,0,0.12750154452998763
1000,China,2023,0,0,0.12694016728447866
1001,Mongolia,2017,0,0,0.07549632877102935
1002,Mongolia,2018,0,0,0.15890213620378296
1003,Mongolia,2019,0,0,0.21748586161011313
1004,Mongolia,2020,0,0,0.2290627079174984
1005,Mongolia,2021,0,0,0.21618637724550901
1006,Mongolia,2022,0,0,0.23424846735101248
1007,Mongolia,2023,0,0,0.24494047619047643
1008,South Korea,2017,0,0,0.13948764558794488
1009,South Korea,2018,0,0,0.14023614858195685
1010,South Korea,2019,0,0,0.1416458292206794
1011,South Korea,2020,0,0,0.12046319449014056
1012,South Korea,2021,0,0,0.12046319449014056
1013,South Korea,2022,0,0,0.12046319449014056
1014,South Korea,2023,0,0,0.12214732622666753
1015,Japan,2017,0,0,0.019393310448699668
1016,Japan,2018,0,0,0.019393310448699668
1017,Japan,2019,0,0,0.019393310448699668
1018,Japan,2020,0,0,0.019393310448699668
1019,Japan,2021,0,0,0.019393310448699668
1020,Japan,2022,0,0,0.019393310448699668
1021,Japan,2023,0,0,0.019393310448699668
1022,India,2017,1,1,0.9547102224123183
1023,India,2018,1,1,0.9520904619332764
1024,India,2019,1,1,0.9410500427715994
1025,India,2020,1,1,0.9175212075848302
1026,India,2021,1,1,0.8729647847162817
1027,India,2022,1,1,0.8097109352723124
1028,India,2023,1,0,0.30097921041034814
1029,Bhutan,2017,0,0,0.0330321499857428
1030,Bhutan,2018,0,0,0.052079769033361846
1031,Bhutan,2019,0,0,0.048401411462788695
1032,Bhutan,2020,0,0,0.0453699743370402
1033,Bhutan,2021,0,0,0.05164670658682634
1034,Bhutan,2022,0,0,0.05164670658682634
1035,Bhutan,2023,0,0,0.05092315369261477
1036,Pakistan,2017,1,1,0.9912425149700599
1037,Pakistan,2018,1,1,0.9889970059880239
1038,Pakistan,2019,1,1,0.9832959081836328
1039,Pakistan,2020,1,1,0.981624251497006
1040,Pakistan,2021,1,1,0.9804391217564871
1041,Pakistan,2022,1,1,0.9790419161676647
1042,Pakistan,2023,1,1,0.9766716566866268
1043,Bangladesh,2017,1,1,0.7400345683092686
1044,Bangladesh,2018,1,1,0.7007311945373322
1045,Bangladesh,2019,0,1,0.6020850884810469
1046,Bangladesh,2020,1,1,0.6381887739672172
1047,Bangladesh,2021,1,1,0.6318692701177733
1048,Bangladesh,2022,1,1,0.6253965013695555
1049,Bangladesh,2023,1,1,0.6305112718286374
1050,Myanmar (Burma),2017,1,1,0.6931927811044576
1051,Myanmar (Burma),2018,1,1,0.6432206744519618
1052,Myanmar (Burma),2019,1,1,0.5924935572577784
1053,Myanmar (Burma),2020,1,1,0.5786495191435308
1054,Myanmar (Burma),2021,1,1,0.5753970954195503
1055,Myanmar (Burma),2022,1,1,0.5728337966923293
1056,Myanmar (Burma),2023,1,1,0.586943078129455
1057,Sri Lanka,2017,1,0,0.0952276993631785
1058,Sri Lanka,2018,0,0,0.095009385989925
1059,Sri Lanka,2019,1,0,0.13091436175268498
1060,Sri Lanka,2020,0,0,0.17329210626366293
1061,Sri Lanka,2021,0,0,0.17893706634350323
1062,Sri Lanka,2022,0,0,0.18369006035547927
1063,Sri Lanka,2023,0,0,0.21652260954281885
1064,Maldives,2017,0,0,0.0013847305389221558
1065,Maldives,2018,0,0,0.011038637011690904
1066,Maldives,2019,0,0,0.014406900484744793
1067,Maldives,2020,0,0,0.013920373538637012
1068,Maldives,2021,0,0,0.006424650698602795
1069,Maldives,2022,0,0,0.01303642714570858
1070,Maldives,2023,0,0,0.042148441212812464
1071,Nepal,2017,0,0,0.12361437838608495
1072,Nepal,2018,0,0,0.1371230752780154
1073,Nepal,2019,0,0,0.17444099895447207
1074,Nepal,2020,0,0,0.13592428238760576
1075,Nepal,2021,0,0,0.24388603744891174
1076,Nepal,2022,1,0,0.2565981132972152
1077,Nepal,2023,0,0,0.25568268225453866
1078,Thailand,2017,1,1,0.9190618762475051
1079,Thailand,2018,1,1,0.899764756201882
1080,Thailand,2019,1,1,0.8867283290561734
1081,Thailand,2020,1,1,0.8802912033076703
1082,Thailand,2021,1,1,0.8694610778443113
1083,Thailand,2022,1,1,0.8288396421442826
1084,Thailand,2023,1,1,0.7983310165383516
1085,Cambodia (Kampuchea),2017,0,0,0.05614039777587682
1086,Cambodia (Kampuchea),2018,0,0,0.06402462931280296
1087,Cambodia (Kampuchea),2019,0,0,0.06814496007984032
1088,Cambodia (Kampuchea),2020,0,0,0.15328479944872164
1089,Cambodia (Kampuchea),2021,0,0,0.15514209675886326
1090,Cambodia (Kampuchea),2022,0,0,0.17009611728923113
1091,Cambodia (Kampuchea),2023,0,0,0.19739954614580368
1092,Laos,2017,0,0,0.004311020815511833
1093,Laos,2018,0,0,0.015184511928523907
1094,Laos,2019,0,0,0.015157779678737762
1095,Laos,2020,0,0,0.017577939359376488
1096,Laos,2021,0,0,0.02181945632544435
1097,Laos,2022,0,0,0.02374061401007509
1098,Laos,2023,0,0,0.033034526185723785
1099,Vietnam,2017,0,0,0.04224141003706872
1100,Vietnam,2018,0,0,0.046939157399486744
1101,Vietnam,2019,0,0,0.04831141288850871
1102,Vietnam,2020,0,0,0.05871560450527519
1103,Vietnam,2021,0,0,0.07400556030795555
1104,Vietnam,2022,0,0,0.09115043722079652
1105,Vietnam,2023,0,0,0.1135618643665051
1106,Malaysia,2017,0,0,0.19692638532458878
1107,Malaysia,2018,0,0,0.2550044391736009
1108,Malaysia,2019,0,0,0.23976171034554258
1109,Malaysia,2020,0,0,0.23975695794558063
1110,Malaysia,2021,0,0,0.2385023243556177
1111,Malaysia,2022,0,0,0.2364270106972202
1112,Malaysia,2023,0,0,0.2392837971243659
1113,Singapore,2017,0,0,0.04367514970059879
1114,Singapore,2018,0,0,0.04367514970059879
1115,Singapore,2019,0,0,0.034693113772455084
1116,Singapore,2020,0,0,0.03741267465069859
1117,Singapore,2021,0,0,0.0189121756487026
1118,Singapore,2022,0,0,0.037188123752495
1119,Singapore,2023,0,0,0.03781187624750498
1120,Philippines,2017,1,1,0.9763383946392931
1121,Philippines,2018,1,1,0.9548492301112063
1122,Philippines,2019,1,1,0.9323071119665431
1123,Philippines,2020,1,1,0.9305107047809142
1124,Philippines,2021,1,1,0.8633781679066113
1125,Philippines,2022,1,1,0.856139965739517
1126,Philippines,2023,1,1,0.8534499453474007
1127,Indonesia,2017,0,0,0.26265294087150376
1128,Indonesia,2018,1,0,0.26156582938020057
1129,Indonesia,2019,0,0,0.2506617446924334
1130,Indonesia,2020,1,0,0.22974940270973201
1131,Indonesia,2021,1,0,0.21995951279259662
1132,Indonesia,2022,1,0,0.21873933410235807
1133,Indonesia,2023,1,0,0.24184758189249203
1134,East Timor,2017,0,0,0.0021415502328675983
1135,East Timor,2018,0,0,0.0025158017298735863
1136,East Timor,2019,0,0,0.0007485029940119761
1137,East Timor,2020,0,0,0.0014221556886227543
1138,East Timor,2021,0,0,0.0007485029940119761
1139,East Timor,2022,0,0,0.00037425149700598805
1140,East Timor,2023,0,0,0.001122754491017964
1141,Australia,2017,0,0,0.00037425149700598805
1142,Australia,2018,1,0,0.00037425149700598805
1143,Australia,2019,0,0,0.00037425149700598805
1144,Australia,2020,0,0,0.001309880239520958
1145,Australia,2021,0,0,0.0014970059880239522
1146,Australia,2022,0,0,0.0011976047904191617
1147,Australia,2023,0,0,0.0017964071856287425
1148,Papua New Guinea,2017,0,0,0.12803054605075562
1149,Papua New Guinea,2018,0,0,0.26428214998574273
1150,Papua New Guinea,2019,0,0,0.2722038066723695
1151,Papua New Guinea,2020,0,0,0.2754473196464214
1152,Papua New Guinea,2021,0,0,0.29774023381807807
1153,Papua New Guinea,2022,1,0,0.31811199030510395
1154,Papua New Guinea,2023,1,0,0.3336060022811519
1155,New Zealand,2017,0,0,0.0
1156,New Zealand,2018,0,0,0.0
1157,New Zealand,2019,0,0,0.0
1158,New Zealand,2020,0,0,0.0009356287425149701
1159,New Zealand,2021,0,0,0.0009730538922155689
1160,New Zealand,2022,0,0,0.0
1161,New Zealand,2023,0,0,0.0
1162,Solomon Islands,2017,0,0,0.005682385229540917
1163,Solomon Islands,2018,0,0,0.00901946107784431
1164,Solomon Islands,2019,0,0,0.005838323353293413
1165,Solomon Islands,2020,0,0,0.006524451097804391
1166,Solomon Islands,2021,0,0,0.008370758483033931
1167,Solomon Islands,2022,0,0,0.015946678072426574
1168,Solomon Islands,2023,0,0,0.02046264613629883
1169,Fiji,2017,0,0,0.0008732534930139719
1170,Fiji,2018,0,0,0.001621756487025948
1171,Fiji,2019,0,0,0.004640718562874252
1172,Fiji,2020,0,0,0.0043163672654690614
1173,Fiji,2021,0,0,0.012163173652694611
1174,Fiji,2022,0,0,0.015531437125748506
1175,Fiji,2023,0,0,0.01506986027944112
